oocc_item,oocc_st,oocc_id,lehen_argi,oocc_text,jatorrizko_argitalpena,jat_date,jat_tit
https://wikibase.inguma.eus/entity/Q44423,https://wikibase.inguma.eus/entity/statement/Q44423-8138F5F1-D38B-4F36-BEBC-00031A2A15B7,374,1963,"V. Amézaga, Hombres de la Compañía Guipuzcoana, Egan 1963 [4-6], 242-243 [= MEIG III, 125-126]. → XIV 519-520",https://wikibase.inguma.eus/entity/Q45028,1988-01-01T00:00:00Z,"V. Amézaga, Hombres de la Compañía Guipuzcoana"
https://wikibase.inguma.eus/entity/Q44422,https://wikibase.inguma.eus/entity/statement/Q44422-4F212CC6-5472-46F2-9259-7CC9E2B62753,375,1963,"G. Anduaga, «Egunsentiko txoria» ta beste bertso asko, Egan 1963 [4-6], 238 [= MEIG III, 124]. → XIII 313",https://wikibase.inguma.eus/entity/Q44879,1988-01-01T00:00:00Z,"G. Anduaga, «Egunsentiko txoria» ta beste bertso asko"
https://wikibase.inguma.eus/entity/Q44419,https://wikibase.inguma.eus/entity/statement/Q44419-ECF9D6FE-7D8F-48B7-9512-554BAC34CA1C,378,1963,"J. B. Etcheverry, Michel Garicoïtz sainduaren bizia eta bertuteak, Egan 1963 [1-3], 151-152 [= MEIG III, 115-116]. → XIII 387-388",https://wikibase.inguma.eus/entity/Q45029,1988-01-01T00:00:00Z,"J. B. Etcheverry, Michel Garicoïtz sainduaren bizia eta bertuteak"
https://wikibase.inguma.eus/entity/Q44418,https://wikibase.inguma.eus/entity/statement/Q44418-EDFEBD08-BD72-44BF-88CE-14A01CEFE2F5,379,1963,"[Gaztelu] Fray Luis León, Donibane Gurutz, Musika ixilla, Egan 1963 [1-3], 141-143 [= MEIG III, 105-108]. → XIII 411-413",https://wikibase.inguma.eus/entity/Q44952,1988-01-01T00:00:00Z,"[Gaztelu] Fray Luis León, Donibane Gurutz"
https://wikibase.inguma.eus/entity/Q44416,https://wikibase.inguma.eus/entity/statement/Q44416-B1C1E90D-B40F-4CF9-A801-420CAAF25B58,380,1963,"[A. Goenaga] E. Hemingway, Agurea ta itxasoa, Egan 1963 [1-3], 149 [= MEIG III, 113-114].; [A. Goenaga] E. Hemingway, Agurea ta itxasoa, Egan 1963 [1-3], 149 [= MEIG III, 113-114]. → XIII 414",https://wikibase.inguma.eus/entity/Q44924,1988-01-01T00:00:00Z,"[A. Goenaga] E. Hemingway, Agurea ta itxasoa"
https://wikibase.inguma.eus/entity/Q44415,https://wikibase.inguma.eus/entity/statement/Q44415-BD49BBF9-FE57-4346-9D37-964D573F6BEA,381,1963,"F. Imaz, Bertso guziak, Egan 1963 [1-3], 146-147 [= MEIG III, 110-111]. → XIII 423-424",https://wikibase.inguma.eus/entity/Q45034,1988-01-01T00:00:00Z,"F. Imaz, Bertso guziak"
https://wikibase.inguma.eus/entity/Q44414,https://wikibase.inguma.eus/entity/statement/Q44414-13C6831A-00D4-43F6-8C8B-A466A043A412,382,1963,"A. P. Iturriaga, Jolasak, Egan 1963 [1-3], 148-149 [= MEIG III, 111-113].; A. P. Iturriaga, Jolasak, Egan 1963 [1-3], 148-149 [= MEIG III, 111-113]. → XI 635-636",https://wikibase.inguma.eus/entity/Q45016,1988-01-01T00:00:00Z,"A. P. Iturriaga, Jolasak"
https://wikibase.inguma.eus/entity/Q44413,https://wikibase.inguma.eus/entity/statement/Q44413-72728A0C-8BAE-4BDA-BCB8-22397E11589F,383,1963,"[J. Kerexeta, A. Onaindia], Eguneroko Meza, Egan 1963 [4-6], 244-245 [= MEIG III, 127-128]. → XIII 443-444",https://wikibase.inguma.eus/entity/Q45030,1988-01-01T00:00:00Z,"J. Kerexeta, A. Onaindia, Eguneroko Meza"
https://wikibase.inguma.eus/entity/Q44409,https://wikibase.inguma.eus/entity/statement/Q44409-B9B4B416-888A-4C85-AAF4-EB0E308E5E91,387,1963,"B. A. Mogel, Ipui onak, Egan 1963 [4-6], 237 [= MEIG III, 122-123]. → XI 645-646",https://wikibase.inguma.eus/entity/Q44953,1988-01-01T00:00:00Z,"B. A. Mogel, Ipui onak"
https://wikibase.inguma.eus/entity/Q44408,https://wikibase.inguma.eus/entity/statement/Q44408-46685B7C-D8C0-4FD5-85D1-1A644EF5DC8D,388,1963,"J. Oteiza, Quousque tandem…! Ensayo de interpretación estética del alma vasca, Egan 1963 [1-3], 152-153 [= MEIG III, 117-119; EN, 269-270; GA, 231-232]. → XIII 518-520",https://wikibase.inguma.eus/entity/Q44874,1988-01-01T00:00:00Z,"J. Oteiza, Quousque tandem…! Ensayo de interpretación estética del alma vasca"
https://wikibase.inguma.eus/entity/Q44407,https://wikibase.inguma.eus/entity/statement/Q44407-28FC016C-7844-47B3-ACD1-46B5AAE03565,389,1963,"M. Soroa, Baratzan, Egan 1963 [4-6], 239 [= MEIG III, 124-125]. → XIII 528",https://wikibase.inguma.eus/entity/Q44954,1988-01-01T00:00:00Z,"M. Soroa, Baratzan"
https://wikibase.inguma.eus/entity/Q44405,https://wikibase.inguma.eus/entity/statement/Q44405-26A0A5CE-E9BE-4EAF-AB22-FFA839262FC5,390,1963,"N. Tauer, Bere idazkiak, Egan 1963 [1-3], 149-151 [= MEIG III, 114-115]. → X 327-328",https://wikibase.inguma.eus/entity/Q45035,1988-01-01T00:00:00Z,"N. Tauer, Bere idazkiak"
https://wikibase.inguma.eus/entity/Q44404,https://wikibase.inguma.eus/entity/statement/Q44404-7AC38949-8F0E-4B8C-A867-62D6C1A2ED53,391,1963,"A. M. Zabala, Periyaren zalapartak, Melitonaren bi senarrak; A. Larraitz, Mendibe’tarren larriyak; J. Mir, Utzi bearko!, Gizon bikañak, Egan 1963 [4-6], 235-236 [= MEIG III, 121].; A. M. Zabala, Periyaren zalapartak, Melitonaren bi senarrak; A. Larraitz, Mendibe’tarren larriyak; J. Mir, Utzi bearko!, Gizon bikañak, Egan 1963 [4-6], 235-236 [= MEIG III, 121]. → XIII 555",https://wikibase.inguma.eus/entity/Q45017,1988-01-01T00:00:00Z,"A. M. Zabala, Periyaren zalapartak"
https://wikibase.inguma.eus/entity/Q44403,https://wikibase.inguma.eus/entity/statement/Q44403-187D1223-CB12-4B83-B679-9A551143F8A1,392,1963,"J. Zaitegi, Berriz ere goldaketan, Egan 1963 [1-3], 144 [= MEIG III, 108-109]. → XIII 562-563",https://wikibase.inguma.eus/entity/Q45053,1988-01-01T00:00:00Z,"J. Zaitegi, Berriz ere goldaketan"
https://wikibase.inguma.eus/entity/Q44402,https://wikibase.inguma.eus/entity/statement/Q44402-E4B5816A-DB9D-4A90-8203-AF7BE687B4F3,393,1963,"[A. Zavala], Azpeitiko premiyoaren bertsoak (1893-1895), Egan 1963 [4-6], 236 [= MEIG III, 122].; [A. Zavala], Azpeitiko premiyoaren bertsoak (1893-1895), Egan 1963 [4-6], 236 [= MEIG III, 122]. → XIII 558",https://wikibase.inguma.eus/entity/Q45013,1988-01-01T00:00:00Z,"A. Zavala, Azpeitiko premiyoaren bertsoak (1893,1895)"
https://wikibase.inguma.eus/entity/Q44385,https://wikibase.inguma.eus/entity/statement/Q44385-6447B321-0FB5-4050-B224-50FD8FDD34CF,408,1964,"J. M. Arozamena, Donostia, capital de San Sebastián, Egan 1964 [1-6], 175 [= MEIG III, 134-135]. → XIII 332",https://wikibase.inguma.eus/entity/Q44969,1988-01-01T00:00:00Z,"J. M. Arozamena, Donostia"
https://wikibase.inguma.eus/entity/Q44384,https://wikibase.inguma.eus/entity/statement/Q44384-C94E62ED-8A23-4136-9330-78DDBCD70CED,409,1964,"P. Axular, Gero. Después [ed. L. Villasante], Egan 1964 [1-6], 176 [= BAP 20, 1964, 477-478; MEIG III, 135]. → XI 271",https://wikibase.inguma.eus/entity/Q44970,1988-01-01T00:00:00Z,"P. Axular, Gero. Después [ed. L. Villasante]"
https://wikibase.inguma.eus/entity/Q44381,https://wikibase.inguma.eus/entity/statement/Q44381-6F4458FF-506E-4FE7-8E15-FE675F83FD5E,411,1964,"Bertsolariak. Amar urteko bertso-paperak (1954-1963), Egan 1964 [1-6], 175 [= MEIG III, 134]. → XIII 363",https://wikibase.inguma.eus/entity/Q44966,1988-01-01T00:00:00Z,"Bertsolariak. Amar urteko bertso,paperak (1954,1963), Egan 1964 [1,6]"
https://wikibase.inguma.eus/entity/Q44379,https://wikibase.inguma.eus/entity/statement/Q44379-CC7E04D4-BA01-40E8-804E-B3831592DFA7,413,1964,"A. Cardaberaz, Euskeraren berri onak, Egan 1964 [1-6], 172-173 [= MEIG III, 132-133]. → XI 465; A. Cardaberaz, Euskeraren berri onak, Egan 1964 [1-6], 172-173 [= MEIG III, 132-133].",https://wikibase.inguma.eus/entity/Q45054,1988-01-01T00:00:00Z,"A. Cardaberaz, Euskeraren berri onak"
https://wikibase.inguma.eus/entity/Q44378,https://wikibase.inguma.eus/entity/statement/Q44378-4262DFF1-0A43-4557-9781-3A3CBC3278FF,414,1964,"J. V. Echagaray, Festara, Egan 1964 [1-6], 169-170 [= MEIG III, 131 -132]. → XI 633-634",https://wikibase.inguma.eus/entity/Q45055,1988-01-01T00:00:00Z,"J. V. Echagaray, Festara"
https://wikibase.inguma.eus/entity/Q44377,https://wikibase.inguma.eus/entity/statement/Q44377-9CE4C0DC-5410-440A-BD06-FFBB9A0EC213,415,1964,"M. Elicegui, A. Zavala, Pello Errotaren bizitza, bere alabak kontatua, Egan 1964 [1-6], 166-167 [= MEIG III, 129-130]. → XIII 373",https://wikibase.inguma.eus/entity/Q44967,1988-01-01T00:00:00Z,"M. Elicegui, A. Zavala"
https://wikibase.inguma.eus/entity/Q44375,https://wikibase.inguma.eus/entity/statement/Q44375-8CE96200-BF63-427B-B06F-4AA57C7D5B57,417,1964,"P. Larzabal, Senpere’n gertatua, Egan 1964 [1-6], 167-168 [= MEIG III, 130]. → XIII 451",https://wikibase.inguma.eus/entity/Q44977,1988-01-01T00:00:00Z,"P. Larzabal, Senpere’n gertatua"
https://wikibase.inguma.eus/entity/Q44374,https://wikibase.inguma.eus/entity/statement/Q44374-0A6AE0DF-5DD7-45C7-ADFC-203EDFE878AE,418,1964,"S. Salaverría, Neronek tirako nizkin, Egan 1964 [1-6], 173 [= MEIG III, 133-134]. → XIII 523",https://wikibase.inguma.eus/entity/Q45049,1988-01-01T00:00:00Z,"S. Salaverría, Neronek tirako nizkin"
https://wikibase.inguma.eus/entity/Q44373,https://wikibase.inguma.eus/entity/statement/Q44373-94BB91C4-2FAC-441A-BD97-46ED7DC48531,419,1964,"J. de Urquijo, Refranero vasco. Los Refranes y sentencias de 1596, BAP 21 (1964), 117-120 [= SHLV II, 799-801]. → XI 149-153",https://wikibase.inguma.eus/entity/Q44830,1988-01-01T00:00:00Z,"J. de Urquijo, Refranero vasco. Los Refranes y sentencias de 1596"
https://wikibase.inguma.eus/entity/Q44356,https://wikibase.inguma.eus/entity/statement/Q44356-F4D998AC-F55F-452D-BDB0-84C6D974DBA4,434,1965,"B. Estornés Lasa (ed.), Fantasía y realidad. Antología literaria vasca, Egan 1965 [1-6], 170-171 [= MEIG III, 143-144]. → XIII 385-386",https://wikibase.inguma.eus/entity/Q45059,1988-01-01T00:00:00Z,"B. Estornés Lasa (ed.), Fantasía y realidad. Antología literaria vasca"
https://wikibase.inguma.eus/entity/Q44355,https://wikibase.inguma.eus/entity/statement/Q44355-08AA40E4-F48E-43A4-8642-86A4A6E49837,435,1965,"Y. Etxaide, Gorrotoa lege, Egan 1965 [1-6], 159-161 [= MEIG III, 137-140; EN, 271-273; GA, 233-235]. → XIII 396-398",https://wikibase.inguma.eus/entity/Q44978,1988-01-01T00:00:00Z,"Y. Etxaide, Gorrotoa lege"
https://wikibase.inguma.eus/entity/Q44354,https://wikibase.inguma.eus/entity/statement/Q44354-177C1FB1-E3F1-40B4-9ED3-0F07AE0F7031,436,1965,"I. Fagoaga, Unamuno a orillas del Bidasoa y otros ensayos, Egan 1965 [1-6], 173-174 [= MEIG III, 145-146]. → XIII 407-408",https://wikibase.inguma.eus/entity/Q44972,1988-01-01T00:00:00Z,"I. Fagoaga, Unamuno a orillas del Bidasoa y otros ensayos"
https://wikibase.inguma.eus/entity/Q44351,https://wikibase.inguma.eus/entity/statement/Q44351-8EC8EF03-9799-419F-9087-C50DD3495C1C,439,1965,"A. M. Labayen, Teatro éuskaro. Notas para una historia del arte dramático vasco, Egan 1965 [1-6], 175-176 [= MEIG III, 148]. → XIII 446; A. M. Labayen, Teatro éuskaro. Notas para una historia del arte dramático vasco, Egan 1965 [1-6], 175-176 [= MEIG III, 148].",https://wikibase.inguma.eus/entity/Q45012,1988-01-01T00:00:00Z,"A. M. Labayen, Teatro éuskaro. Notas para una historia del arte dramático vasco"
https://wikibase.inguma.eus/entity/Q44349,https://wikibase.inguma.eus/entity/statement/Q44349-3E48703C-3D58-4BE1-A53C-F4139606B781,440,1965,"M. Lecuona, Literatura oral vasca, Egan 1965 [1-6], 176 [= MEIG III, 148-149]. → XIII 455",https://wikibase.inguma.eus/entity/Q44973,1988-01-01T00:00:00Z,"M. Lecuona, Literatura oral vasca"
https://wikibase.inguma.eus/entity/Q44346,https://wikibase.inguma.eus/entity/statement/Q44346-20421C38-CF09-4678-83FC-D4714559B221,443,1965,"L. M. Mujika, Bide-giroak, Egan 1965 [1-6], 165-167 [= MEIG III, 140-143]. → XIII 477-479",https://wikibase.inguma.eus/entity/Q44880,1988-01-01T00:00:00Z,"L. M. Mujika, Bide,giroak"
https://wikibase.inguma.eus/entity/Q44345,https://wikibase.inguma.eus/entity/statement/Q44345-DE0EAADF-21F5-4F9B-B070-19E1C2620748,444,1965,"L. P. Peña Santiago, La ‘argizaiola’ vasca, Egan 1965 [1-6], 173 [= MEIG III, 145]. → XIV 557",https://wikibase.inguma.eus/entity/Q44974,1988-01-01T00:00:00Z,"L. P. Peña Santiago, La ‘argizaiola’ vasca"
https://wikibase.inguma.eus/entity/Q44344,https://wikibase.inguma.eus/entity/statement/Q44344-D140F460-F942-4405-9FC0-EC79D6ABC987,445,1965,"J. Urquijo, Refranero vasco. Los Refranes y sentencias de 1596, Egan 1965 [1-6], 174-175 [= MEIG III, 146-147]. → XI 155-156",https://wikibase.inguma.eus/entity/Q44875,1988-01-01T00:00:00Z,"J. Urquijo, Refranero vasco. Los Refranes y sentencias de 1596"
https://wikibase.inguma.eus/entity/Q44335,https://wikibase.inguma.eus/entity/statement/Q44335-CED9942E-0ED2-4F20-9957-967D2A0A215D,453,1966,"«Tradición viva y letra muerta», Homenaje a don José Miguel de Barandiarán, Bilbao 1966, II, 121-145 [= SHLV II, 729-740]. → XI 9-26",https://wikibase.inguma.eus/entity/Q44772,1988-01-01T00:00:00Z,Tradición viva y letra muerta
https://wikibase.inguma.eus/entity/Q44334,https://wikibase.inguma.eus/entity/statement/Q44334-DBA2A4A6-645E-416E-BB9B-53B301B25FB2,454,1966,"J. Coromines, Estudis de toponímia catalana. I, BAP 22 (1966), 283-290 [= SHLV II, 620-626]. → IX 343-352",https://wikibase.inguma.eus/entity/Q44819,1988-01-01T00:00:00Z,"J. Coromines, Estudis de toponímia catalana. I"
https://wikibase.inguma.eus/entity/Q44641,https://wikibase.inguma.eus/entity/statement/Q44641-2F6DC74E-08EE-478C-A3D2-CC69EB4F9E66,460,1967,"«Hispánico antiguo y vasco», La gran enciclopedia vasca, Bilbao 1967, II, 76-82.",https://wikibase.inguma.eus/entity/Q40099,1958-01-01T00:00:00Z,Hispánico antiguo y vasco
https://wikibase.inguma.eus/entity/Q44641,https://wikibase.inguma.eus/entity/statement/Q44641-2F6DC74E-08EE-478C-A3D2-CC69EB4F9E66,460,1967,"«Hispánico antiguo y vasco», La gran enciclopedia vasca, Bilbao 1967, II, 76-82.",https://wikibase.inguma.eus/entity/Q44796,1988-01-01T00:00:00Z,Hispánico antiguo y vasco
https://wikibase.inguma.eus/entity/Q44320,https://wikibase.inguma.eus/entity/statement/Q44320-9A05E2DC-DAD2-4371-8E73-91251180A859,469,1967,"P. Altuna, Euskera, ire laguna!, Egan 1967 [1-6], 131-132 [= MEIG III, 153-154]. → X 678-679",https://wikibase.inguma.eus/entity/Q44979,1988-01-01T00:00:00Z,"P. Altuna, Euskera"
https://wikibase.inguma.eus/entity/Q44318,https://wikibase.inguma.eus/entity/statement/Q44318-51978AC4-BC82-4051-AE1D-4AC3BCF8C883,470,1967,"Bitaño [N. Alzola], Atalak, Egan 1967 [1-6], 116-117 [= MEIG III, 151-152]. → XIII 365-366",https://wikibase.inguma.eus/entity/Q45065,1988-01-01T00:00:00Z,"Bitaño [N. Alzola], Atalak"
https://wikibase.inguma.eus/entity/Q44305,https://wikibase.inguma.eus/entity/statement/Q44305-14E4B501-D3B2-469D-AD89-022386B538EE,484,1968,"[con M. Agud], «Nombres de la comadreja en el País Vasco», ASJU 2 (1968), 73-85 [= SHLV II, 528-537]. → VIII 391-403",https://wikibase.inguma.eus/entity/Q44834,1988-01-01T00:00:00Z,Nombres de la comadreja en el País Vasco
https://wikibase.inguma.eus/entity/Q44639,https://wikibase.inguma.eus/entity/statement/Q44639-9BCE0C1D-1EEA-4669-9E88-60ABA61CD964,490,1969,"«Literatura en lengua vasca», G. Díaz-Plaja (dir.), Historia general de las literaturas hispánicas, Barcelona 1969, V, 339-386.",https://wikibase.inguma.eus/entity/Q40100,1958-01-01T00:00:00Z,Literatura en lengua vasca
https://wikibase.inguma.eus/entity/Q44285,https://wikibase.inguma.eus/entity/statement/Q44285-6158A851-5E02-4DC1-9BA5-A87C640BE90C,503,1971,"«[Eleizaldez] Mitxelena jaunaren hitzen laburpena, Eleizaldez», Euskera 16 (1971), 73-76 [= MEIG VIII, 53-56]. → X 295-298",https://wikibase.inguma.eus/entity/Q45074,1988-01-01T00:00:00Z,"[Eleizaldez] Mitxelena jaunaren hitzen laburpena, Eleizaldez"
https://wikibase.inguma.eus/entity/Q44260,https://wikibase.inguma.eus/entity/statement/Q44260-CDFEBCFF-9773-4C4B-B8D2-60F806A0B1C3,539,1973,"«Notas de toponimia», Segunda semana internacional de antropología vasca, Bilbao 1973, 381-383.",https://wikibase.inguma.eus/entity/Q40265,1973-01-01T00:00:00Z,Notas de toponimia
https://wikibase.inguma.eus/entity/Q44257,https://wikibase.inguma.eus/entity/statement/Q44257-A2C9A4BF-A8C8-43D3-B11C-C089A9823174,540,1973,"«Préstamos lingüísticos del latín al euskera», Segunda semana internacional de antropología vasca, Bilbao 1973, 385-386.",https://wikibase.inguma.eus/entity/Q40267,1973-01-01T00:00:00Z,Préstamos lingüísticos del latín al euskera
https://wikibase.inguma.eus/entity/Q44256,https://wikibase.inguma.eus/entity/statement/Q44256-054827E4-ACCB-4287-B9BD-BBD363F2D2A4,541,1973,"«Romanización de Guipúzcoa», Segunda semana internacional de antropología vasca, Bilbao 1973, 335-337.",https://wikibase.inguma.eus/entity/Q40268,1973-01-01T00:00:00Z,Romanización de Guipúzcoa
https://wikibase.inguma.eus/entity/Q44243,https://wikibase.inguma.eus/entity/statement/Q44243-B2748DC4-F933-4BA5-932C-52F26873144A,546,1974,"«‘Dama batek jartzia orrenbeste lege…’», Zeruko argia, 1974-X-6, 3 [= MEIG VIII, 31-33; EN, 437-439; GA, 375-377]. → XIV 161-163",https://wikibase.inguma.eus/entity/Q45076,1988-01-01T00:00:00Z,‘Dama batek jartzia orrenbeste lege…’
https://wikibase.inguma.eus/entity/Q44232,https://wikibase.inguma.eus/entity/statement/Q44232-71B1CEF8-841D-4252-BB72-F929C0A59375,557,1975,"""Begiarmen, Sei idazle plazara"", Anaitasuna 1975-I-15, 8-9 [= MEIG VIII, 39-42; EN, 441-444; GA, 379-382]. → XIV 169-172",https://wikibase.inguma.eus/entity/Q45070,1988-01-01T00:00:00Z,"Begiarmen, Sei idazle plazara"
https://wikibase.inguma.eus/entity/Q44216,https://wikibase.inguma.eus/entity/statement/Q44216-859B657D-6F89-4144-9FC0-DACD62A8D191,573,1976,"«Lexicografía técnica», Tercera semana de antropología vasca, Bilbao 1976, 359-371 [= SHLV I, 400- 408]. → VIII 215-227",https://wikibase.inguma.eus/entity/Q44773,1988-01-01T00:00:00Z,Lexicografía técnica
https://wikibase.inguma.eus/entity/Q44210,https://wikibase.inguma.eus/entity/statement/Q44210-36F23D8E-D7AF-4260-982F-EFE105805699,580,1978,"«Hitzaurrea»: Udal izendegia, Euskera 23 (1978), 313-316 [= MEIG VIII, 114-118; v. 617]. → X 119-122",https://wikibase.inguma.eus/entity/Q45078,1988-01-01T00:00:00Z,Udal Izendegia: Hitzaurrea
https://wikibase.inguma.eus/entity/Q44204,https://wikibase.inguma.eus/entity/statement/Q44204-F349B1F7-FE12-4D6B-BA02-8A00BAD2E942,587,1978,"«Alguna coincidencia interdialectal»: «Miscelánea filológica vasca, I, 5», FLV 11 (1978), 225-228 [= PT, 382-385; v. 599]. → VII 315-319",https://wikibase.inguma.eus/entity/Q44760,1987-01-01T00:00:00Z,Alguna coincidencia interdialectal
https://wikibase.inguma.eus/entity/Q44203,https://wikibase.inguma.eus/entity/statement/Q44203-CFC82E91-0783-4DF0-BE30-26C1D74DFC3E,588,1978,"«Al pie de la letra»: «Miscelánea filológica vasca, II, 1», FLV 10 (1978), 389-393 [= PT, 387-391; v. 600]. → XI 107-112",https://wikibase.inguma.eus/entity/Q44759,1987-01-01T00:00:00Z,Al pie de la letra
https://wikibase.inguma.eus/entity/Q44199,https://wikibase.inguma.eus/entity/statement/Q44199-6B09FA8C-EF04-42F9-B903-6B4B9097ACB2,591,1978,"«Aspectos de la métrica de Aresti»: «Miscelánea filológica vasca, II, 4», FLV 10 (1978), 406-413 [= PT, 404-410; v. 600]. → XIII 317-326",https://wikibase.inguma.eus/entity/Q44762,1987-01-01T00:00:00Z,Aspectos de la métrica de Aresti
https://wikibase.inguma.eus/entity/Q44198,https://wikibase.inguma.eus/entity/statement/Q44198-AC391CD6-CD10-48F4-8BB6-5CA58239B0D9,592,1978,"«El Nuevo Testamento de Leiçarraga»: «Miscelánea filológica vasca, I, 3», FLV 11 (1978), 219 [= PT, 376-377; v. 599]. → XI 121-123",https://wikibase.inguma.eus/entity/Q44735,1987-01-01T00:00:00Z,El Nuevo Testamento de Leiçarraga
https://wikibase.inguma.eus/entity/Q44189,https://wikibase.inguma.eus/entity/statement/Q44189-7FF5B416-9397-4D96-8A1D-3E2B9B307851,601,1978,"«Oldoztu: ¿pensar o no pensar?»: «Miscelánea filológica vasca, I, 1», FLV 10 (1978), 205-208 [= PT, 363-366; v. 599]. → VII 443-447",https://wikibase.inguma.eus/entity/Q44745,1987-01-01T00:00:00Z,Oldoztu: ¿pensar o no pensar?
https://wikibase.inguma.eus/entity/Q44188,https://wikibase.inguma.eus/entity/statement/Q44188-46B6E8FA-1A92-41D4-8C3E-EF99C6027285,602,1978,"«Para la historia de la ortografía vasca»: «Miscelánea filológica vasca, II, 2», FLV 10 (1978), 393-397 [= PT, 391-395; v. 600]. → XI 403-409",https://wikibase.inguma.eus/entity/Q44752,1987-01-01T00:00:00Z,Para la historia de la ortografía vasca
https://wikibase.inguma.eus/entity/Q44187,https://wikibase.inguma.eus/entity/statement/Q44187-D69A7A81-CAD7-4302-B98C-D73C35A56A9D,603,1978,"«Relato y orden de palabras»: «Miscelánea filológica vasca, I, 4», FLV 11 (1978), 220-225 [= PT, 377-382; v. 599]. → VII 321-327",https://wikibase.inguma.eus/entity/Q44743,1987-01-01T00:00:00Z,Relato y orden de palabras
https://wikibase.inguma.eus/entity/Q44184,https://wikibase.inguma.eus/entity/statement/Q44184-BC19FA24-754C-483D-B08E-4B6662D951DC,607,1978,"«Vasc. on da / gauza ona da»: «Miscelánea filológica vasca, I, 2», FLV 11 (1978), 208-218 [= PT, 366-376; v. 599]. → VII 301-314",https://wikibase.inguma.eus/entity/Q44749,1987-01-01T00:00:00Z,Vasc. on da / gauza ona da
https://wikibase.inguma.eus/entity/Q44183,https://wikibase.inguma.eus/entity/statement/Q44183-676885AD-6E76-4AF3-BFD4-A802443983EE,608,1978,"«Xokudi y otros en Barrutia»: «Miscelánea filológica vasca, II, 3», FLV 10 (1978), 398-406 [= PT, 395-404; v. 600]. → XI 411-422",https://wikibase.inguma.eus/entity/Q44753,1987-01-01T00:00:00Z,Xokudi y otros en Barrutia
https://wikibase.inguma.eus/entity/Q44182,https://wikibase.inguma.eus/entity/statement/Q44182-F05A0148-3881-4511-9F47-270AA8FCDBB2,609,1979,"«Algo más sobre grafías de Refranes y sentencias»: «Miscelánea filológica vasca, III, 2», FLV 11 (1979), 220-225 [= PT, 418-423; v. 621]. → XI 169-175",https://wikibase.inguma.eus/entity/Q44754,1987-01-01T00:00:00Z,Algo más sobre grafías de Refranes y sentencias
https://wikibase.inguma.eus/entity/Q44180,https://wikibase.inguma.eus/entity/statement/Q44180-979AC1AC-812C-49CC-B889-82600AC4A1B2,610,1979,"«Algunas dudas sobre gurenda»: «Miscelánea filológica vasca, III, 4», FLV 11 (1979), 230-236 [= PT, 427-433; v. 621]. → VIII 449-456",https://wikibase.inguma.eus/entity/Q44736,1987-01-01T00:00:00Z,Algunas dudas sobre gurenda
https://wikibase.inguma.eus/entity/Q44179,https://wikibase.inguma.eus/entity/statement/Q44179-FD043F7F-9A33-4A46-A6A5-C4D642016DC9,611,1979,"«Algunas observaciones sobre los cantares de la quema de Mondragón»: «Miscelánea filológica vasca, IV, 3», FLV 11 (1979), 397-406 [= PT, 454-463; v. 622]. → XI 41-51",https://wikibase.inguma.eus/entity/Q44758,1987-01-01T00:00:00Z,Algunas observaciones sobre los cantares de la quema de Mondragón
https://wikibase.inguma.eus/entity/Q44178,https://wikibase.inguma.eus/entity/statement/Q44178-A156319B-E108-4ECC-88F7-80AEE85DB597,612,1979,"«‘Arratsaldea zan alakoa’»: «Miscelánea filológica vasca, III, 3», FLV 11 (1979), 226-230 [= PT, 423-427; v. 621]. → VII 329-334",https://wikibase.inguma.eus/entity/Q44740,1987-01-01T00:00:00Z,‘Arratsaldea zan alakoa’
https://wikibase.inguma.eus/entity/Q44177,https://wikibase.inguma.eus/entity/statement/Q44177-33B00E60-533C-4DC7-B7A3-7F390DCAC47F,613,1979,"«De nuevo sobre el texto de Barrutia»: «Miscelánea filológica vasca, IV, 1», FLV 11 (1979), 377-379 [= PT, 435-437; v. 622]. → XI 423-425",https://wikibase.inguma.eus/entity/Q44741,1987-01-01T00:00:00Z,De nuevo sobre el texto de Barrutia
https://wikibase.inguma.eus/entity/Q44167,https://wikibase.inguma.eus/entity/statement/Q44167-41D73119-02BB-45EE-94AA-9B262A21E520,625,1979,"«Vizc. a- con temas demostrativos»: «Miscelánea filológica vasca, IV, 2», FLV 11 (1979), 379-397 [= PT, 437-454; v. 622]. → VII 213-234",https://wikibase.inguma.eus/entity/Q44767,1987-01-01T00:00:00Z,Vizc. a- con temas demostrativos
https://wikibase.inguma.eus/entity/Q44174,https://wikibase.inguma.eus/entity/statement/Q44174-F524952E-B0B1-498C-A600-258D3D9334B6,645,1981,"«Gabriel Aresti eta Egan», G. Aresti, Ipuinak, Donostia 1981, 12-16.",https://wikibase.inguma.eus/entity/Q44029,1979-01-01T00:00:00Z,Gabriel Aresti eta 'Egan'
https://wikibase.inguma.eus/entity/Q44174,https://wikibase.inguma.eus/entity/statement/Q44174-F524952E-B0B1-498C-A600-258D3D9334B6,645,1981,"«Gabriel Aresti eta Egan», G. Aresti, Ipuinak, Donostia 1981, 12-16.",https://wikibase.inguma.eus/entity/Q44958,1988-01-01T00:00:00Z,Gabriel Aresti eta Egan
