"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"
"Q741118"	"https://wikidata.org/wiki/Q741118"	"Tennis court"	""	""	"https://wikidata.org/wiki/Q1202618"			"pista de tenis"	"https://es.wikipedia.org/wiki/Cancha_de_tenis"	"tennis court"	"https://en.wikipedia.org/wiki/Tennis_court"	"court de tennis"		"campo da tennis"	"https://it.wikipedia.org/wiki/Campo_da_tennis"	"Tennisplatz"		
"Q1864193"	"https://wikidata.org/wiki/Q1864193"	"Glossary of tennis terms"	"https://wikidata.org/wiki/Q63254493"	""	""			"glosario de terminos del tenis"		"glossary of tennis terminology"	"https://en.wikipedia.org/wiki/Glossary_of_tennis_terms"	"vocabulaire du tennis"	"https://fr.wikipedia.org/wiki/Glossaire_du_tennis"	"glossario del tennis"	"https://it.wikipedia.org/wiki/Glossario_del_tennis"	"Begriffe im Tennis"		
"Q5389"	"https://wikidata.org/wiki/Q5389"	"Olympic Games"	"https://wikidata.org/wiki/Q18608583"	""	"https://wikidata.org/wiki/Q44637051
https://wikidata.org/wiki/Q167170
https://wikidata.org/wiki/Q18608583"	"Olinpiar Jokoak"	"https://eu.wikipedia.org/wiki/Olinpiar_Jokoak"	"Juegos Olímpicos"	"https://es.wikipedia.org/wiki/Juegos_Olímpicos"	"Olympic Games"	"https://en.wikipedia.org/wiki/Olympic_Games"	"Jeux olympiques"	"https://fr.wikipedia.org/wiki/Jeux_olympiques"	"giochi olimpici"	"https://it.wikipedia.org/wiki/Giochi_olimpici"	"Olympische Spiele"	"https://de.wikipedia.org/wiki/Olympische_Spiele"	
"Q73633"	"https://wikidata.org/wiki/Q73633"	"Paralympic Games"	"https://wikidata.org/wiki/Q18608583"	""	"https://wikidata.org/wiki/Q167170
https://wikidata.org/wiki/Q44637051"	"Paralinpiar Jokoak"	"https://eu.wikipedia.org/wiki/Paralinpiar_Jokoak"	"Juegos Paralímpicos"	"https://es.wikipedia.org/wiki/Juegos_Paralímpicos"	"Paralympic Games"	"https://en.wikipedia.org/wiki/Paralympic_Games"	"Jeux paralympiques"	"https://fr.wikipedia.org/wiki/Jeux_paralympiques"	"giochi paralimpici"	"https://it.wikipedia.org/wiki/Giochi_paralimpici"	"Paralympische Spiele"	"https://de.wikipedia.org/wiki/Paralympische_Spiele"	
"Q3042549"	"https://wikidata.org/wiki/Q3042549"	"Wheelchair tennis at the Summer Paralympics"	"https://wikidata.org/wiki/Q50393057"	""	"https://wikidata.org/wiki/Q13219666"			"Tenis en silla de ruedas en los Juegos Paralímpicos"	"https://es.wikipedia.org/wiki/Tenis_en_silla_de_ruedas_en_los_Juegos_Paralímpicos"	"wheelchair tennis at the Summer Paralympics"	"https://en.wikipedia.org/wiki/Wheelchair_tennis_at_the_Summer_Paralympics"	"Tennis en fauteuil roulant aux Jeux paralympiques d'été"	"https://fr.wikipedia.org/wiki/Tennis_en_fauteuil_roulant_aux_Jeux_paralympiques"			"Rollstuhltennis bei den Paralympics"	"https://de.wikipedia.org/wiki/Rollstuhltennis_bei_den_Paralympics"	
"Q118145884"	"https://wikidata.org/wiki/Q118145884"	"List of racket sports"	"https://wikidata.org/wiki/Q13406463"	""	""					"list of racket sports"	"https://en.wikipedia.org/wiki/List_of_racket_sports"							
"Q246514"	"https://wikidata.org/wiki/Q246514"	"Tennis ball"	""	""	""													
"Q741118"	"https://wikidata.org/wiki/Q741118"	"Tennis court"	""	""	""													
"Q7207922"	"https://wikidata.org/wiki/Q7207922"	"Point (tennis)"	""	""	"https://wikidata.org/wiki/Q3393320"					"point"	"https://en.wikipedia.org/wiki/Point_(tennis)"	"point"		"Punto (tennis)"	"https://it.wikipedia.org/wiki/Punto_(tennis)"			
"Q1153025"	"https://wikidata.org/wiki/Q1153025"	"Wheelchair tennis"	"https://wikidata.org/wiki/Q589184"	""	"https://wikidata.org/wiki/Q2626600
https://wikidata.org/wiki/Q847"			"tenis en silla de ruedas"	"https://es.wikipedia.org/wiki/Tenis_en_silla_de_ruedas"	"wheelchair tennis"	"https://en.wikipedia.org/wiki/Wheelchair_tennis"	"tennis en fauteuil roulant"	"https://fr.wikipedia.org/wiki/Tennis_en_fauteuil_roulant"	"tennis in carrozzina"	"https://it.wikipedia.org/wiki/Tennis_in_carrozzina"	"Rollstuhltennis"	"https://de.wikipedia.org/wiki/Rollstuhltennis"	
