"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q2200417"	"https://wikidata.org/wiki/Q2200417"	"Cognition"	"https://wikidata.org/wiki/Q2996394"	"https://wikidata.org/wiki/Q77468620"	"https://wikidata.org/wiki/Q781413
https://wikidata.org/wiki/Q14912053"	"kognizio"	"https://eu.wikipedia.org/wiki/Kognizio"	"cognición"	"https://es.wikipedia.org/wiki/Cognición"	"cognition"	"https://en.wikipedia.org/wiki/Cognition"	"cognition"	"https://fr.wikipedia.org/wiki/Cognition"	"cognizione"	"https://it.wikipedia.org/wiki/Cognizione"	"Kognition"	"https://de.wikipedia.org/wiki/Kognition"	"cognição"	"https://pt.wikipedia.org/wiki/Cognição"	"cognició"	"https://ca.wikipedia.org/wiki/Cognició"	"poznávání"	"https://cs.wikipedia.org/wiki/Poznání"	
"Q160402"	"https://wikidata.org/wiki/Q160402"	"Perception"	"https://wikidata.org/wiki/Q41172303"	"https://wikidata.org/wiki/Q77468620
https://wikidata.org/wiki/Q4338318"	"https://wikidata.org/wiki/Q781413
https://wikidata.org/wiki/Q855395"	"hautemate"	"https://eu.wikipedia.org/wiki/Pertzepzio"	"percepción"	"https://es.wikipedia.org/wiki/Percepción"	"perception"	"https://en.wikipedia.org/wiki/Perception"	"perception"	"https://fr.wikipedia.org/wiki/Perception"	"percezione"	"https://it.wikipedia.org/wiki/Percezione"	"Wahrnehmung"	"https://de.wikipedia.org/wiki/Wahrnehmung"	"percepção"	"https://pt.wikipedia.org/wiki/Percepção"	"percepció"	"https://ca.wikipedia.org/wiki/Percepció"	"vnímání"	"https://cs.wikipedia.org/wiki/Vnímání"	
"Q9332"	"https://wikidata.org/wiki/Q9332"	"Behavior"	""	"https://wikidata.org/wiki/Q77468620"	"https://wikidata.org/wiki/Q1914636"	"portaera"	"https://eu.wikipedia.org/wiki/Portaera"	"comportamiento"	"https://es.wikipedia.org/wiki/Comportamiento"	"behavior"	"https://en.wikipedia.org/wiki/Behavior"	"comportement"	"https://fr.wikipedia.org/wiki/Comportement"	"comportamento"	"https://it.wikipedia.org/wiki/Comportamento"	"Verhalten"		"comportamento"	"https://pt.wikipedia.org/wiki/Comportamento"	"comportament"	"https://ca.wikipedia.org/wiki/Comportament"	"chování"	"https://cs.wikipedia.org/wiki/Chování"	
"Q123414"	"https://wikidata.org/wiki/Q123414"	"Stress_(biology)"	""	""	"https://wikidata.org/wiki/Q2996394
https://wikidata.org/wiki/Q1475848"	"Estres"	"https://eu.wikipedia.org/wiki/Estres"	"estrés"	"https://es.wikipedia.org/wiki/Estrés"	"stress"	"https://en.wikipedia.org/wiki/Stress_(biology)"	"stress"	"https://fr.wikipedia.org/wiki/Stress"	"stress"	"https://it.wikipedia.org/wiki/Stress"	"Stress"	"https://de.wikipedia.org/wiki/Stress"	"stresse"	"https://pt.wikipedia.org/wiki/Estresse"	"estrès"	"https://ca.wikipedia.org/wiki/Estrès"	"stres"	"https://cs.wikipedia.org/wiki/Stres"	
"Q223642"	"https://wikidata.org/wiki/Q223642"	"Interpersonal_relationship"	""	""	"https://wikidata.org/wiki/Q3769299
https://wikidata.org/wiki/Q853725
https://wikidata.org/wiki/Q1047113"	"pertsonen arteko harreman"	"https://eu.wikipedia.org/wiki/Pertsonen_arteko_harreman"	"relación interpersonal"	"https://es.wikipedia.org/wiki/Relación_interpersonal"	"interpersonal relationship"	"https://en.wikipedia.org/wiki/Interpersonal_relationship"	"relation humaine"	"https://fr.wikipedia.org/wiki/Relation_humaine"	"relazione interpersonale"	"https://it.wikipedia.org/wiki/Relazione_interpersonale"	"zwischenmenschliche Beziehung"	"https://de.wikipedia.org/wiki/Zwischenmenschliche_Beziehung"	"diplomacia interpessoal"		"relació personal"	"https://ca.wikipedia.org/wiki/Relació_personal"	"mezilidský vztah"	"https://cs.wikipedia.org/wiki/Mezilidský_vztah"	
"Q1331926"	"https://wikidata.org/wiki/Q1331926"	"Decision-making"	""	""	"https://wikidata.org/wiki/Q781413
https://wikidata.org/wiki/Q12888920"			"toma de decisiones"	"https://es.wikipedia.org/wiki/Toma_de_decisiones"	"decision making"	"https://en.wikipedia.org/wiki/Decision-making"	"prise de décision"	"https://fr.wikipedia.org/wiki/Prise_de_décision"	"processo decisionale"		"Entscheidungsprozess"	"https://de.wikipedia.org/wiki/Entscheidungsverfahren"	"tomada de decisão"	"https://pt.wikipedia.org/wiki/Tomada_de_decisão"	"presa de decisions"	"https://ca.wikipedia.org/wiki/Presa_de_decisions"	"rozhodování"	"https://cs.wikipedia.org/wiki/Rozhodování"	
"Q1153659"	"https://wikidata.org/wiki/Q1153659"	"Self-efficacy"	"https://wikidata.org/wiki/Q96634632"	""	"https://wikidata.org/wiki/Q1296024"			"Autoeficacia"	"https://es.wikipedia.org/wiki/Autoeficacia"	"self-efficacy"	"https://en.wikipedia.org/wiki/Self-efficacy"	"auto-efficacité"	"https://fr.wikipedia.org/wiki/Auto-efficacité"	"Autoefficacia percepita"	"https://it.wikipedia.org/wiki/Autoefficacia"	"Selbstwirksamkeitserwartung"	"https://de.wikipedia.org/wiki/Selbstwirksamkeitserwartung"	"autoeficácia"	"https://pt.wikipedia.org/wiki/Autoeficácia"			"Self-efficacy"	"https://cs.wikipedia.org/wiki/Self-efficacy"	
"Q484105"	"https://wikidata.org/wiki/Q484105"	"Autonomy"	"https://wikidata.org/wiki/Q151885"	""	""	"autonomia"		"autonomía"	"https://es.wikipedia.org/wiki/Autonomía_(filosofía_y_psicología)"	"autonomy"	"https://en.wikipedia.org/wiki/Autonomy"	"autonomie"	"https://fr.wikipedia.org/wiki/Autonomie"	"autonomia"		"Autonomie"	"https://de.wikipedia.org/wiki/Autonomie"	"autonomia"	"https://pt.wikipedia.org/wiki/Autonomia"	"autonomia"	"https://ca.wikipedia.org/wiki/Autonomia"	"autonomie"	"https://cs.wikipedia.org/wiki/Autonomie"	
"Q718809"	"https://wikidata.org/wiki/Q718809"	"Positive_psychology"	"https://wikidata.org/wiki/Q60680430"	""	"https://wikidata.org/wiki/Q9418"			"psicología positiva"	"https://es.wikipedia.org/wiki/Psicología_positiva"	"positive psychology"	"https://en.wikipedia.org/wiki/Positive_psychology"	"psychologie positive"	"https://fr.wikipedia.org/wiki/Psychologie_positive"	"psicologia positiva"	"https://it.wikipedia.org/wiki/Psicologia_positiva"	"positive Psychologie"	"https://de.wikipedia.org/wiki/Positive_Psychologie"	"psicologia positiva"	"https://pt.wikipedia.org/wiki/Psicologia_positiva"	"psicologia positiva"	"https://ca.wikipedia.org/wiki/Psicologia_positiva"	"Pozitivní psychologie"	"https://cs.wikipedia.org/wiki/Pozitivní_psychologie"	
"Q192891"	"https://wikidata.org/wiki/Q192891"	"Holism"	"https://wikidata.org/wiki/Q151885
https://wikidata.org/wiki/Q33104279"	""	""	"Holismo"	"https://eu.wikipedia.org/wiki/Holismo"	"holismo"	"https://es.wikipedia.org/wiki/Holismo"	"holism"	"https://en.wikipedia.org/wiki/Holism"	"holisme"	"https://fr.wikipedia.org/wiki/Holisme"	"olismo"	"https://it.wikipedia.org/wiki/Olismo"	"Holismus"	"https://de.wikipedia.org/wiki/Holismus"	"holismo"	"https://pt.wikipedia.org/wiki/Holismo"	"holisme"	"https://ca.wikipedia.org/wiki/Holisme"	"holismus"	"https://cs.wikipedia.org/wiki/Holismus"	
