"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q155"	"https://wikidata.org/wiki/Q155"	"Brazil"	"https://wikidata.org/wiki/Q3624078
https://wikidata.org/wiki/Q859563
https://wikidata.org/wiki/Q7378937
https://wikidata.org/wiki/Q6256
https://wikidata.org/wiki/Q512187"	"https://wikidata.org/wiki/Q12585
https://wikidata.org/wiki/Q377916
https://wikidata.org/wiki/Q236118
https://wikidata.org/wiki/Q18"	""	"Brasil"	"https://eu.wikipedia.org/wiki/Brasil"	"Brasil"	"https://es.wikipedia.org/wiki/Brasil"	"Brazil"	"https://en.wikipedia.org/wiki/Brazil"	"Brésil"	"https://fr.wikipedia.org/wiki/Brésil"	"Brasile"	"https://it.wikipedia.org/wiki/Brasile"	"Brasilien"	"https://de.wikipedia.org/wiki/Brasilien"	"Brasil"	"https://pt.wikipedia.org/wiki/Brasil"	"Brasil"	"https://ca.wikipedia.org/wiki/Brasil"	"Brazílie"	"https://cs.wikipedia.org/wiki/Brazílie"	
"Q299565"	"https://wikidata.org/wiki/Q299565"	"Henry_Fox_Talbot"	"https://wikidata.org/wiki/Q5"	""	""			"William Fox Talbot"	"https://es.wikipedia.org/wiki/William_Fox_Talbot"	"William Henry Fox Talbot"	"https://en.wikipedia.org/wiki/Henry_Fox_Talbot"	"William Henry Fox Talbot"	"https://fr.wikipedia.org/wiki/William_Henry_Fox_Talbot"	"William Fox Talbot"	"https://it.wikipedia.org/wiki/William_Fox_Talbot"	"William Fox Talbot"	"https://de.wikipedia.org/wiki/William_Henry_Fox_Talbot"	"William Henry Fox Talbot"	"https://pt.wikipedia.org/wiki/William_Henry_Fox_Talbot"	"William Henry Fox Talbot"	"https://ca.wikipedia.org/wiki/William_Henry_Fox_Talbot"	"William Fox Talbot"	"https://cs.wikipedia.org/wiki/William_Fox_Talbot"	
"Q14278"	"https://wikidata.org/wiki/Q14278"	"John_Herschel"	"https://wikidata.org/wiki/Q5"	""	""	"John Herschel"	"https://eu.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://es.wikipedia.org/wiki/John_Herschel"	"John Frederick William Herschel"	"https://en.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://fr.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://it.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://de.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://pt.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://ca.wikipedia.org/wiki/John_Herschel"	"John Herschel"	"https://cs.wikipedia.org/wiki/John_Herschel"	
"Q131405"	"https://wikidata.org/wiki/Q131405"	"Louis_Daguerre"	"https://wikidata.org/wiki/Q5"	""	""	"Louis Daguerre"	"https://eu.wikipedia.org/wiki/Louis_Daguerre"	"Louis Daguerre"	"https://es.wikipedia.org/wiki/Louis_Daguerre"	"Louis Daguerre"	"https://en.wikipedia.org/wiki/Louis_Daguerre"	"Louis Daguerre"	"https://fr.wikipedia.org/wiki/Louis_Daguerre"	"Louis Daguerre"	"https://it.wikipedia.org/wiki/Louis_Daguerre"	"Louis Daguerre"	"https://de.wikipedia.org/wiki/Louis_Daguerre"	"Louis Daguerre"	"https://pt.wikipedia.org/wiki/Louis_Jacques_Mandé_Daguerre"	"Louis Daguerre"	"https://ca.wikipedia.org/wiki/Louis-Jacques-Mandé_Daguerre"	"Louis Daguerre"	"https://cs.wikipedia.org/wiki/Louis_Daguerre"	
"Q355472"	"https://wikidata.org/wiki/Q355472"	"History_of_photography"	"https://wikidata.org/wiki/Q17524420"	""	"https://wikidata.org/wiki/Q50636"	"Argazkigintzaren historia"	"https://eu.wikipedia.org/wiki/Argazkigintzaren_historia"	"historia de la fotografía"	"https://es.wikipedia.org/wiki/Historia_de_la_fotografía"	"history of photography"	"https://en.wikipedia.org/wiki/History_of_photography"	"histoire de la photographie"	"https://fr.wikipedia.org/wiki/Histoire_de_la_photographie"	"storia della fotografia"	"https://it.wikipedia.org/wiki/Storia_della_fotografia"	"Geschichte der Fotografie"	"https://de.wikipedia.org/wiki/Geschichte_und_Entwicklung_der_Fotografie"	"história da fotografia"	"https://pt.wikipedia.org/wiki/História_da_fotografia"	"història de la fotografia"	"https://ca.wikipedia.org/wiki/Història_de_la_fotografia"	"historie fotografie"	"https://cs.wikipedia.org/wiki/Historie_fotografie"	
"Q1088185"	"https://wikidata.org/wiki/Q1088185"	"Timeline_of_photography_technology"	"https://wikidata.org/wiki/Q186117"	""	""					"Timeline of photography technology"	"https://en.wikipedia.org/wiki/Timeline_of_photography_technology"			"storia della fotografia"		"Chronologie der Fotografie"	"https://de.wikipedia.org/wiki/Chronologie_der_Fotografie"	"Cronologia da tecnologia fotográfica"	"https://pt.wikipedia.org/wiki/Cronologia_da_tecnologia_fotográfica"			"Chronologie fotografie"	"https://cs.wikipedia.org/wiki/Chronologie_fotografie"	
"Q5870762"	"https://wikidata.org/wiki/Q5870762"	"History_of_the_camera"	"https://wikidata.org/wiki/Q17524420"	""	""					"history of the camera"	"https://en.wikipedia.org/wiki/History_of_the_camera"													
"Q183998"	"https://wikidata.org/wiki/Q183998"	"Camera_obscura"	"https://wikidata.org/wiki/Q313600"	""	"https://wikidata.org/wiki/Q1751850"			"cámara oscura"	"https://es.wikipedia.org/wiki/Cámara_oscura"	"camera obscura"	"https://en.wikipedia.org/wiki/Camera_obscura"	"chambre noire"	"https://fr.wikipedia.org/wiki/Chambre_noire"	"camera oscura"	"https://it.wikipedia.org/wiki/Camera_oscura"	"Camera obscura"	"https://de.wikipedia.org/wiki/Camera_obscura"	"câmara escura"	"https://pt.wikipedia.org/wiki/Câmera_escura"	"Cambra obscura"	"https://ca.wikipedia.org/wiki/Cambra_obscura"	"Camera obscura"	"https://cs.wikipedia.org/wiki/Camera_obscura"	
"Q397"	"https://wikidata.org/wiki/Q397"	"Latin"	"https://wikidata.org/wiki/Q45762
https://wikidata.org/wiki/Q436240
https://wikidata.org/wiki/Q34770
https://wikidata.org/wiki/Q839470"	""	"https://wikidata.org/wiki/Q33478
https://wikidata.org/wiki/Q85380120"	"latin"	"https://eu.wikipedia.org/wiki/Latin"	"latín"	"https://es.wikipedia.org/wiki/Latín"	"Latin"	"https://en.wikipedia.org/wiki/Latin"	"latin"	"https://fr.wikipedia.org/wiki/Latin"	"latino"	"https://it.wikipedia.org/wiki/Lingua_latina"	"Latein"	"https://de.wikipedia.org/wiki/Latein"	"latim"	"https://pt.wikipedia.org/wiki/Latim"	"llatí"	"https://ca.wikipedia.org/wiki/Llatí"	"latina"	"https://cs.wikipedia.org/wiki/Latina"	
"Q868"	"https://wikidata.org/wiki/Q868"	"Aristotle"	"https://wikidata.org/wiki/Q5"	""	""	"Aristoteles"	"https://eu.wikipedia.org/wiki/Aristoteles"	"Aristóteles"	"https://es.wikipedia.org/wiki/Aristóteles"	"Aristotle"	"https://en.wikipedia.org/wiki/Aristotle"	"Aristote"	"https://fr.wikipedia.org/wiki/Aristote"	"Aristotele"	"https://it.wikipedia.org/wiki/Aristotele"	"Aristoteles"	"https://de.wikipedia.org/wiki/Aristoteles"	"Aristóteles"	"https://pt.wikipedia.org/wiki/Aristóteles"	"Aristòtil"	"https://ca.wikipedia.org/wiki/Aristòtil"	"Aristotelés"	"https://cs.wikipedia.org/wiki/Aristotelés"	
