"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q2449503"	"https://wikidata.org/wiki/Q2449503"	"Trans_man"	"https://wikidata.org/wiki/Q48264
https://wikidata.org/wiki/Q106647285"	""	"https://wikidata.org/wiki/Q189125
https://wikidata.org/wiki/Q6581097"	"gizon transgenero"	"https://eu.wikipedia.org/wiki/Gizon_trans"	"hombre transgénero"	"https://es.wikipedia.org/wiki/Hombre_trans"	"trans man"	"https://en.wikipedia.org/wiki/Trans_man"	"homme trans"	"https://fr.wikipedia.org/wiki/Homme_trans"	"transessuale uomo"	"https://it.wikipedia.org/wiki/FtM"	"trans Mann"	"https://de.wikipedia.org/wiki/Trans_Mann"	"homem trans"	"https://pt.wikipedia.org/wiki/Homem_trans"	"home transgènere"		"transmuž"		
"Q1052281"	"https://wikidata.org/wiki/Q1052281"	"Trans_woman"	"https://wikidata.org/wiki/Q48264
https://wikidata.org/wiki/Q106647285"	""	"https://wikidata.org/wiki/Q189125
https://wikidata.org/wiki/Q6581072"	"emakume transgenero"	"https://eu.wikipedia.org/wiki/Emakume_trans"	"mujer transgénero"	"https://es.wikipedia.org/wiki/Mujer_trans"	"trans woman"	"https://en.wikipedia.org/wiki/Trans_woman"	"femme trans"	"https://fr.wikipedia.org/wiki/Femme_trans"	"transessuale femmina"	"https://it.wikipedia.org/wiki/MtF"	"trans Frau"	"https://de.wikipedia.org/wiki/Trans_Frau"	"mulher trans"	"https://pt.wikipedia.org/wiki/Mulher_trans"	"dona transgènere"	"https://ca.wikipedia.org/wiki/Dona_transgènere"	"transžena"	"https://cs.wikipedia.org/wiki/Trans_žena"	
"Q190965"	"https://wikidata.org/wiki/Q190965"	"Transsexual"	"https://wikidata.org/wiki/Q12135"	"https://wikidata.org/wiki/Q5110203"	"https://wikidata.org/wiki/Q7189713
https://wikidata.org/wiki/Q4135211"	"transexualismo"	"https://eu.wikipedia.org/wiki/Transexualismo"	"transexualidad"	"https://es.wikipedia.org/wiki/Transexualidad"	"transsexualism"	"https://en.wikipedia.org/wiki/Transsexual"	"transsexualité"	"https://fr.wikipedia.org/wiki/Transsexualité"	"transessualità"	"https://it.wikipedia.org/wiki/Transessualità"	"Transsexualität"	"https://de.wikipedia.org/wiki/Transsexualität"	"transexualidade"	"https://pt.wikipedia.org/wiki/Transexualidade"	"transsexualitat"	"https://ca.wikipedia.org/wiki/Transsexual"	"transsexualita"	"https://cs.wikipedia.org/wiki/Transsexualita"	
"Q17897"	"https://wikidata.org/wiki/Q17897"	"LGBT_history"	"https://wikidata.org/wiki/Q17524420"	""	"https://wikidata.org/wiki/Q908604
https://wikidata.org/wiki/Q858517"			"historia LGBT"	"https://es.wikipedia.org/wiki/Historia_LGBT"	"LGBT history"	"https://en.wikipedia.org/wiki/LGBT_history"	"histoire de l'homosexualité, de la bisexualité et de la transidentité"		"storia LGBT"	"https://it.wikipedia.org/wiki/Storia_LGBT"	"Geschichte der Lesben- und Schwulenbewegung"	"https://de.wikipedia.org/wiki/Geschichte_der_Lesben-_und_Schwulenbewegung"	"história LGBT"	"https://pt.wikipedia.org/wiki/História_LGBT"	"història LGBT"				
"Q202256"	"https://wikidata.org/wiki/Q202256"	"Timeline_of_LGBT_history"	"https://wikidata.org/wiki/Q18340550"	""	""			"Anexo:Cronología de la historia LGBT"	"https://es.wikipedia.org/wiki/Anexo:Cronología_de_la_historia_LGBT"	"timeline of LGBT history"	"https://en.wikipedia.org/wiki/Timeline_of_LGBT_history"			"cronologia della storia LGBT"	"https://it.wikipedia.org/wiki/Cronologia_della_storia_LGBT"	"Geschichte sexueller Minderheiten"	"https://de.wikipedia.org/wiki/Geschichte_sexueller_Minderheiten"	"cronologia da história LGBT"	"https://pt.wikipedia.org/wiki/Cronologia_da_história_LGBT"					
"Q12512922"	"https://wikidata.org/wiki/Q12512922"	"History_of_homosexuality"	"https://wikidata.org/wiki/Q17524420"	""	"https://wikidata.org/wiki/Q17897"			"historia de la homosexualidad"	"https://es.wikipedia.org/wiki/Historia_de_los_hombres_homosexuales"	"history of homosexuality"	"https://en.wikipedia.org/wiki/History_of_homosexuality"	"histoire de l'homosexualité"	"https://fr.wikipedia.org/wiki/Histoire_de_l'homosexualité"	"storia dell'omosessualità nel mondo antico"	"https://it.wikipedia.org/wiki/Storia_dell'omosessualità_nel_mondo_antico"									
"Q4612907"	"https://wikidata.org/wiki/Q4612907"	"LGBT_movements"	"https://wikidata.org/wiki/Q49773"	""	"https://wikidata.org/wiki/Q49773"	"Mugimendu homosexualak"	"https://eu.wikipedia.org/wiki/Mugimendu_homosexualak"	"movimiento LGBT"	"https://es.wikipedia.org/wiki/Movimiento_LGBT"	"LGBT social movements"	"https://en.wikipedia.org/wiki/LGBT_movements"	"mouvement LGBTI"	"https://fr.wikipedia.org/wiki/Mouvement_LGBT"	"movimento LGBT"	"https://it.wikipedia.org/wiki/Movimento_LGBT"	"LGBT-Bewegung"	"https://de.wikipedia.org/wiki/LGBT-Bewegung"	"movimentos civis LGBT"	"https://pt.wikipedia.org/wiki/Movimentos_civis_LGBT"	"moviment social LGBT"	"https://ca.wikipedia.org/wiki/Moviments_socials_LGBT"	"LGBT hnutí"	"https://cs.wikipedia.org/wiki/LGBT_hnutí"	
"Q11076311"	"https://wikidata.org/wiki/Q11076311"	"Gay_liberation"	""	""	""	"LGBT askapen mugimendua"	"https://eu.wikipedia.org/wiki/LGBT_askapen_mugimendua"	"movimiento de liberación LGBT"	"https://es.wikipedia.org/wiki/Movimiento_de_liberación_LGBT"	"gay liberation"	"https://en.wikipedia.org/wiki/Gay_liberation"	"libération gay"						"libertação gay"	"https://pt.wikipedia.org/wiki/Libertação_gay"	"alliberament LGTBI"				
"Q51402"	"https://wikidata.org/wiki/Q51402"	"Stonewall_riots"	"https://wikidata.org/wiki/Q124757
https://wikidata.org/wiki/Q175331"	"https://wikidata.org/wiki/Q11076311
https://wikidata.org/wiki/Q17897"	""	"Stonewalleko istiluak"	"https://eu.wikipedia.org/wiki/Stonewalleko_istiluak"	"disturbios de Stonewall"	"https://es.wikipedia.org/wiki/Disturbios_de_Stonewall"	"Stonewall riots"	"https://en.wikipedia.org/wiki/Stonewall_riots"	"émeutes de Stonewall"	"https://fr.wikipedia.org/wiki/Émeutes_de_Stonewall"	"moti di Stonewall"	"https://it.wikipedia.org/wiki/Moti_di_Stonewall"	"Stonewall"	"https://de.wikipedia.org/wiki/Stonewall"	"Rebelião de Stonewall"	"https://pt.wikipedia.org/wiki/Rebelião_de_Stonewall"	"aldarulls de Stonewall"	"https://ca.wikipedia.org/wiki/Aldarulls_de_Stonewall"	"Stonewallské nepokoje"	"https://cs.wikipedia.org/wiki/Stonewallské_nepokoje"	
"Q17890"	"https://wikidata.org/wiki/Q17890"	"History_of_lesbianism"	"https://wikidata.org/wiki/Q17524420"	""	""			"historia del lesbianismo"	"https://es.wikipedia.org/wiki/Historia_del_lesbianismo"	"history of lesbianism"	"https://en.wikipedia.org/wiki/History_of_lesbianism"	"histoire des lesbiennes"	"https://fr.wikipedia.org/wiki/Histoire_des_lesbiennes"	"storia del lesbismo"	"https://it.wikipedia.org/wiki/Storia_del_lesbismo"	"Geschichte des Lesbentums"		"história da lesbianidade"	"https://pt.wikipedia.org/wiki/História_da_lesbianidade"					
"Q17166092"	"https://wikidata.org/wiki/Q17166092"	"History_of_bisexuality"	"https://wikidata.org/wiki/Q17524420"	""	"https://wikidata.org/wiki/Q17897"					"history of bisexuality"	"https://en.wikipedia.org/wiki/History_of_bisexuality"	"histoire de la bisexualité"	"https://fr.wikipedia.org/wiki/Histoire_de_la_bisexualité"			"Geschichte der Bisexualität"		"história da bissexualidade"	"https://pt.wikipedia.org/wiki/História_da_bissexualidade"					
"Q24895664"	"https://wikidata.org/wiki/Q24895664"	"Transgender_history"	"https://wikidata.org/wiki/Q17524420"	"https://wikidata.org/wiki/Q17897"	""					"Transgender history"	"https://en.wikipedia.org/wiki/Transgender_history"	"histoire de la transidentité"	"https://fr.wikipedia.org/wiki/Histoire_de_la_transidentité"	"Storia transgender"	"https://it.wikipedia.org/wiki/Storia_transgender"			"História transgênero"	"https://pt.wikipedia.org/wiki/História_transgênero"					
"Q30314138"	"https://wikidata.org/wiki/Q30314138"	"Intersex_and_LGBT"	""	""	""					"Intersex and LGBT"	"https://en.wikipedia.org/wiki/Intersex_and_LGBT"			"Intersessualità e LGBT"	"https://it.wikipedia.org/wiki/Intersessualità_e_LGBT"									
"Q51389"	"https://wikidata.org/wiki/Q51389"	"LGBT_culture"	"https://wikidata.org/wiki/Q264965"	""	"https://wikidata.org/wiki/Q11042"			"cultura LGBT"	"https://es.wikipedia.org/wiki/Cultura_LGBT"	"LGBT culture"	"https://en.wikipedia.org/wiki/LGBT_culture"	"culture LGBT"	"https://fr.wikipedia.org/wiki/Culture_LGBT"	"cultura LGBT"	"https://it.wikipedia.org/wiki/Cultura_LGBT"	"Homosexualität in der Kultur"		"cultura LGBT"	"https://pt.wikipedia.org/wiki/Cultura_LGBT"	"cultura LGBT"				
"Q208099"	"https://wikidata.org/wiki/Q208099"	"Coming_out"	""	""	"https://wikidata.org/wiki/Q104637332
https://wikidata.org/wiki/Q67123584"	"armairutik atera"		"salir del armario"	"https://es.wikipedia.org/wiki/Salir_del_armario"	"coming out"	"https://en.wikipedia.org/wiki/Coming_out"	"coming out"	"https://fr.wikipedia.org/wiki/Coming_out"	"coming out"	"https://it.wikipedia.org/wiki/Coming_out"	"Coming-out"	"https://de.wikipedia.org/wiki/Coming-out"	"sair do armário"	"https://pt.wikipedia.org/wiki/Sair_do_armário"	"sortida de l'armari"	"https://ca.wikipedia.org/wiki/Sortida_de_l'armari"	"coming out"	"https://cs.wikipedia.org/wiki/Coming_out"	
"Q24963762"	"https://wikidata.org/wiki/Q24963762"	"African-American_LGBT_community"	""	""	""					"African-American LGBT community"	"https://en.wikipedia.org/wiki/African-American_LGBT_community"	"Communauté LGBT afro-américaine"	"https://fr.wikipedia.org/wiki/Communauté_LGBT_afro-américaine"											
"Q1474417"	"https://wikidata.org/wiki/Q1474417"	"List_of_LGBT_events"	"https://wikidata.org/wiki/Q13406463"	""	""			"Anexo:Eventos LGBT"	"https://es.wikipedia.org/wiki/Anexo:Eventos_LGBT"	"list of LGBT events"	"https://en.wikipedia.org/wiki/List_of_LGBT_events"	"liste des événements LGBT"	"https://fr.wikipedia.org/wiki/Liste_des_événements_LGBT"	"eventi LGBT"		"Liste von Gay-Pride-Veranstaltungen"	"https://de.wikipedia.org/wiki/Liste_von_Gay-Pride-Veranstaltungen"							
"Q85777920"	"https://wikidata.org/wiki/Q85777920"	"List_of_LGBT_people_from_New_York_City"	"https://wikidata.org/wiki/Q13406463"	""	""					"list of LGBTQ people from New York City"	"https://en.wikipedia.org/wiki/List_of_LGBT_people_from_New_York_City"													
"Q17150778"	"https://wikidata.org/wiki/Q17150778"	"List_of_largest_LGBT_events"	"https://wikidata.org/wiki/Q13406463"	""	""			"Anexo:Eventos LGBT de mayor concurrencia"	"https://es.wikipedia.org/wiki/Anexo:Eventos_LGBT_de_mayor_concurrencia"	"list of largest LGBT events"	"https://en.wikipedia.org/wiki/List_of_largest_LGBT_events"													
"Q24960951"	"https://wikidata.org/wiki/Q24960951"	"Homosocialization"	"https://wikidata.org/wiki/Q185467"	""	""			"homosocialización"	"https://es.wikipedia.org/wiki/Homosocialización"	"homosocialization"	"https://en.wikipedia.org/wiki/Homosocialization"	"homosocialisation"	"https://fr.wikipedia.org/wiki/Homosocialisation"	"omosocializzazione"	"https://it.wikipedia.org/wiki/Omosocializzazione"			"homossocialização"	"https://pt.wikipedia.org/wiki/Homossocialização"	"homosocialització"	"https://ca.wikipedia.org/wiki/Homosocialització"			
"Q5528684"	"https://wikidata.org/wiki/Q5528684"	"Gay_media"	""	""	""					"gay media"	"https://en.wikipedia.org/wiki/Gay_media"													
"Q97357822"	"https://wikidata.org/wiki/Q97357822"	"Lists_of_LGBT-related_films"	"https://wikidata.org/wiki/Q33532284"	""	""					"Lists of LGBT-related films"	"https://en.wikipedia.org/wiki/Lists_of_LGBT-related_films"													
"Q2724311"	"https://wikidata.org/wiki/Q2724311"	"New_Queer_Cinema"	"https://wikidata.org/wiki/Q3001152
https://wikidata.org/wiki/Q201658"	""	""			"New queer cinema"	"https://es.wikipedia.org/wiki/New_queer_cinema"	"New Queer Cinema"	"https://en.wikipedia.org/wiki/New_Queer_Cinema"	"New Queer Cinema"	"https://fr.wikipedia.org/wiki/New_Queer_Cinema"	"New Queer Cinema"	"https://it.wikipedia.org/wiki/New_Queer_Cinema"	"New Queer Cinema"	"https://de.wikipedia.org/wiki/New_Queer_Cinema"			"New Queer Cinema"	"https://ca.wikipedia.org/wiki/New_Queer_Cinema"			
"Q428230"	"https://wikidata.org/wiki/Q428230"	"List_of_LGBT_periodicals"	"https://wikidata.org/wiki/Q13406463
https://wikidata.org/wiki/Q41298"	""	""					"list of LGBT periodicals"	"https://en.wikipedia.org/wiki/List_of_LGBT_periodicals"					"list of LGBT periodicals"								
"Q6457810"	"https://wikidata.org/wiki/Q6457810"	"NYC_Pride_March"	"https://wikidata.org/wiki/Q11483816
https://wikidata.org/wiki/Q51404"	""	"https://wikidata.org/wiki/Q51404"					"NYC Pride March"	"https://en.wikipedia.org/wiki/NYC_Pride_March"	"Marche des fiertés de New York"												
"Q657449"	"https://wikidata.org/wiki/Q657449"	"Parade"	"https://wikidata.org/wiki/Q108586636"	""	"https://wikidata.org/wiki/Q1656682
https://wikidata.org/wiki/Q3533467
https://wikidata.org/wiki/Q898830"	"Desfile"	"https://eu.wikipedia.org/wiki/Desfile"	"desfile"	"https://es.wikipedia.org/wiki/Desfile"	"parade"	"https://en.wikipedia.org/wiki/Parade"	"défilé"	"https://fr.wikipedia.org/wiki/Défilé"	"parata"	"https://it.wikipedia.org/wiki/Parata_(evento)"	"Parade"		"desfile"	"https://pt.wikipedia.org/wiki/Desfile"	"desfilada"		"průvod"		
"Q7195990"	"https://wikidata.org/wiki/Q7195990"	"Pink_Dot_SG"	"https://wikidata.org/wiki/Q11483816
https://wikidata.org/wiki/Q64348974"	""	""					"Pink Dot SG"	"https://en.wikipedia.org/wiki/Pink_Dot_SG"													
"Q97304048"	"https://wikidata.org/wiki/Q97304048"	"Queer_art"	"https://wikidata.org/wiki/Q483394
https://wikidata.org/wiki/Q968159"	""	""					"Queer art"	"https://en.wikipedia.org/wiki/Queer_art"													
"Q55104469"	"https://wikidata.org/wiki/Q55104469"	"Queerplatonic_relationship"	""	""	"https://wikidata.org/wiki/Q223642"			"relación queerplatónica"	"https://es.wikipedia.org/wiki/Relación_queerplatónica"	"queerplatonic relationship"	"https://en.wikipedia.org/wiki/Queerplatonic_relationship"							"relação queerplatônica"						
"Q3242821"	"https://wikidata.org/wiki/Q3242821"	"Same-sex_relationship"	""	"https://wikidata.org/wiki/Q17625913"	"https://wikidata.org/wiki/Q736922
https://wikidata.org/wiki/Q223642"			"relación entre personas del mismo sexo"		"same-sex relationship"	"https://en.wikipedia.org/wiki/Same-sex_relationship"	"relation entre personnes de même sexe"		"relazione omosessuale"		"gleichgeschlechtliche Beziehung"		"união de pessoas do mesmo gênero"	"https://pt.wikipedia.org/wiki/União_de_pessoas_do_mesmo_sexo"	"relació entre persones del mateix sexe"		"stejnopohlavní partnerství"		
"Q2640852"	"https://wikidata.org/wiki/Q2640852"	"Sexuality_and_gender_identity-based_cultures"	""	""	""					"sexuality and gender identity-based cultures"	"https://en.wikipedia.org/wiki/Sexuality_and_gender_identity-based_cultures"	"Cultures basées sur la sexualité et l'identité de genre"		"cultura basata sul genere e sull'identità sessuale"	"https://it.wikipedia.org/wiki/Cultura_basata_sul_genere_e_sull'identità_sessuale"									
"Q2537421"	"https://wikidata.org/wiki/Q2537421"	"LGBT_slang"	""	""	"https://wikidata.org/wiki/Q8102"			"Argot LGBT"	"https://es.wikipedia.org/wiki/Argot_LGBT"	"LGBT slang"	"https://en.wikipedia.org/wiki/LGBT_slang"	"argot LGBT"	"https://fr.wikipedia.org/wiki/Argot_homosexuel"	"Slang LGBT"	"https://it.wikipedia.org/wiki/Slang_LGBT"									
"Q2264991"	"https://wikidata.org/wiki/Q2264991"	"LGBT_tourism"	""	""	"https://wikidata.org/wiki/Q49389"			"Turismo LGBT"	"https://es.wikipedia.org/wiki/Turismo_LGBT"	"LGBT tourism"	"https://en.wikipedia.org/wiki/LGBT_tourism"	"Tourisme LGBT"	"https://fr.wikipedia.org/wiki/Tourisme_gay"	"Turismo LGBT"	"https://it.wikipedia.org/wiki/Turismo_LGBT"	"Schwul-Lesbisches Reisen"		"turismo LGBT"	"https://pt.wikipedia.org/wiki/Turismo_LGBT"					
"Q51399"	"https://wikidata.org/wiki/Q51399"	"LGBT_symbols"	""	""	"https://wikidata.org/wiki/Q80071"			"simbología LGBT"	"https://es.wikipedia.org/wiki/Simbología_LGBT"	"LGBT symbols"	"https://en.wikipedia.org/wiki/LGBT_symbols"	"symboles LGBT"	"https://fr.wikipedia.org/wiki/Symboles_LGBT"	"simbologia LGBT"	"https://it.wikipedia.org/wiki/Simbologia_LGBT"	"LGBT-Symbole"	"https://de.wikipedia.org/wiki/LGBT-Symbole"	"Simbologia LGBT"	"https://pt.wikipedia.org/wiki/Simbologia_LGBT+"	"símbol LGBT"		"LGBT symboly"	"https://cs.wikipedia.org/wiki/LGBT_symboly"	
"Q7242811"	"https://wikidata.org/wiki/Q7242811"	"Pride_flag"	""	""	"https://wikidata.org/wiki/Q14660
https://wikidata.org/wiki/Q51399"			"bandera del orgullo"	"https://es.wikipedia.org/wiki/Banderas_del_orgullo"	"pride flag"	"https://en.wikipedia.org/wiki/Pride_flag"	"drapeaux des fiertés"				"Pride-Flagge"		"bandeira de orgulho"	"https://pt.wikipedia.org/wiki/Bandeira_de_orgulho"	"bandera de l'orgull"	"https://ca.wikipedia.org/wiki/Bandera_de_l'orgull"	"vlajka hrdosti"		
"Q17625913"	"https://wikidata.org/wiki/Q17625913"	"LGBT_rights"	"https://wikidata.org/wiki/Q780687"	""	"https://wikidata.org/wiki/Q8458
https://wikidata.org/wiki/Q1369260"	"LGBTen eskubideak"		"derechos LGBT"	"https://es.wikipedia.org/wiki/Derechos_LGBT"	"LGBT+ rights"	"https://en.wikipedia.org/wiki/LGBT_rights"	"droits LGBT"	"https://fr.wikipedia.org/wiki/Droits_LGBT"	"diritti LGBT"		"LGBT-Rechte"		"direitos de pessoas LGBTI"	"https://pt.wikipedia.org/wiki/Direitos_LGBT"	"drets LGBT"		"LGBT práva"		
"Q41075"	"https://wikidata.org/wiki/Q41075"	"Civil_union"	""	"https://wikidata.org/wiki/Q17625913"	"https://wikidata.org/wiki/Q1938208
https://wikidata.org/wiki/Q3242821"	"bikote zibil"	"https://eu.wikipedia.org/wiki/Bikote_zibil"	"unión civil"	"https://es.wikipedia.org/wiki/Unión_civil"	"civil union"	"https://en.wikipedia.org/wiki/Civil_union"	"union civile"	"https://fr.wikipedia.org/wiki/Partenariat_enregistré"	"unione civile"	"https://it.wikipedia.org/wiki/Unione_civile"	"eingetragene Partnerschaft"	"https://de.wikipedia.org/wiki/Eingetragene_Partnerschaft"	"união civil"	"https://pt.wikipedia.org/wiki/União_civil"	"unió civil"	"https://ca.wikipedia.org/wiki/Unió_civil"	"registrované partnerství"	"https://cs.wikipedia.org/wiki/Registrované_partnerství"	
"Q22905873"	"https://wikidata.org/wiki/Q22905873"	"Intersex_human_rights"	""	""	"https://wikidata.org/wiki/Q8458"					"intersex human rights"	"https://en.wikipedia.org/wiki/Intersex_human_rights"	"droits des personnes intersexes"	"https://fr.wikipedia.org/wiki/Droits_des_personnes_intersexes"											
"Q17422"	"https://wikidata.org/wiki/Q17422"	"Same-sex_marriage"	"https://wikidata.org/wiki/Q1367590"	"https://wikidata.org/wiki/Q17625913"	"https://wikidata.org/wiki/Q8445
https://wikidata.org/wiki/Q3242821
https://wikidata.org/wiki/Q109622886"	"Sexu berekoen arteko ezkontza"	"https://eu.wikipedia.org/wiki/Sexu_berekoen_arteko_ezkontza"	"matrimonio entre personas del mismo sexo"	"https://es.wikipedia.org/wiki/Matrimonio_entre_personas_del_mismo_sexo"	"same-sex marriage"	"https://en.wikipedia.org/wiki/Same-sex_marriage"	"mariage homosexuel"	"https://fr.wikipedia.org/wiki/Mariage_homosexuel"	"matrimonio tra persone dello stesso sesso"	"https://it.wikipedia.org/wiki/Matrimonio_tra_persone_dello_stesso_sesso"	"gleichgeschlechtliche Ehe"	"https://de.wikipedia.org/wiki/Gleichgeschlechtliche_Ehe"	"casamento igualitário"	"https://pt.wikipedia.org/wiki/Casamento_entre_pessoas_do_mesmo_sexo"	"matrimoni homosexual"	"https://ca.wikipedia.org/wiki/Matrimoni_homosexual"	"stejnopohlavní manželství"	"https://cs.wikipedia.org/wiki/Stejnopohlavní_manželství"	
"Q46839"	"https://wikidata.org/wiki/Q46839"	"LGBT_parenting"	"https://wikidata.org/wiki/Q18578988
https://wikidata.org/wiki/Q1326354"	"https://wikidata.org/wiki/Q17625913"	"https://wikidata.org/wiki/Q1326354"	"LGBT gurasotasun"	"https://eu.wikipedia.org/wiki/LGBT_gurasotasun"	"familia homoparental"	"https://es.wikipedia.org/wiki/Familia_homoparental"	"LGBT parenting"	"https://en.wikipedia.org/wiki/LGBT_parenting"	"Homoparentalité"	"https://fr.wikipedia.org/wiki/Homoparentalité"	"omogenitorialità"	"https://it.wikipedia.org/wiki/Omogenitorialità"	"Regenbogenfamilie"	"https://de.wikipedia.org/wiki/Regenbogenfamilie"	"homoparentalidade"	"https://pt.wikipedia.org/wiki/Homoparentalidade"	"família homoparental"	"https://ca.wikipedia.org/wiki/Família_homoparental"	"homoparentalita"	"https://cs.wikipedia.org/wiki/Homoparentalita"	
"Q17898"	"https://wikidata.org/wiki/Q17898"	"LGBT_rights_by_country_or_territory"	""	""	"https://wikidata.org/wiki/Q17625913
https://wikidata.org/wiki/Q74817647"			"legislación sobre derechos LGBT en el mundo"	"https://es.wikipedia.org/wiki/Legislación_sobre_derechos_LGBT_en_el_mundo"	"LGBT rights by country or territory"	"https://en.wikipedia.org/wiki/LGBT_rights_by_country_or_territory"	"droits des personnes LGBT dans le monde"	"https://fr.wikipedia.org/wiki/Droits_LGBT_dans_le_monde"	"diritti LGBT nel mondo"	"https://it.wikipedia.org/wiki/Diritti_LGBT_nel_mondo"	"Gesetze zur Homosexualität"	"https://de.wikipedia.org/wiki/Gesetze_zur_Homosexualität"	"direitos LGBT no mundo"	"https://pt.wikipedia.org/wiki/Direitos_LGBT_no_mundo"	"legislació sobre drets LGBT en el món"	"https://ca.wikipedia.org/wiki/Legislació_sobre_drets_LGBT_en_el_món"	"zákony týkající se homosexuality"	"https://cs.wikipedia.org/wiki/LGBT_práva_podle_zemí_a_teritorií"	
"Q51431"	"https://wikidata.org/wiki/Q51431"	"Yogyakarta_Principles"	"https://wikidata.org/wiki/Q211364
https://wikidata.org/wiki/Q1414472"	""	""	"Yogyakartako Printzipioak"	"https://eu.wikipedia.org/wiki/Yogyakartako_Printzipioak"	"Principios de Yogyakarta"	"https://es.wikipedia.org/wiki/Principios_de_Yogyakarta"	"Yogyakarta Principles"	"https://en.wikipedia.org/wiki/Yogyakarta_Principles"	"Principes de Jogjakarta"	"https://fr.wikipedia.org/wiki/Principes_de_Yogyakarta"	"Principi di Yogyakarta"	"https://it.wikipedia.org/wiki/Principi_di_Yogyakarta"	"Yogyakarta-Prinzipien"	"https://de.wikipedia.org/wiki/Yogyakarta-Prinzipien"	"Princípios de Yogyakarta"	"https://pt.wikipedia.org/wiki/Princípios_de_Yogyakarta"	"Principis de yogyakarta"	"https://ca.wikipedia.org/wiki/Principis_de_Yogyakarta"	"Yogyakartské principy"	"https://cs.wikipedia.org/wiki/Yogyakartské_principy"	
"Q3271861"	"https://wikidata.org/wiki/Q3271861"	"Healthcare_and_the_LGBT_community"	""	""	""			"Salud LGBT"	"https://es.wikipedia.org/wiki/Salud_LGBT"	"healthcare and the LGBT community"	"https://en.wikipedia.org/wiki/Healthcare_and_the_LGBT_community"					"Gesundheitswesen und die LGBT-Community"								
"Q6576323"	"https://wikidata.org/wiki/Q6576323"	"List_of_LGBT_medical_organizations"	"https://wikidata.org/wiki/Q13406463"	""	""					"list of LGBT medical organizations"	"https://en.wikipedia.org/wiki/List_of_LGBT_medical_organizations"													
"Q107572084"	"https://wikidata.org/wiki/Q107572084"	"LGBT_reproduction"	"https://wikidata.org/wiki/Q7314318"	""	"https://wikidata.org/wiki/Q25862"					"LGBT reproduction"	"https://en.wikipedia.org/wiki/LGBT_reproduction"	"Reproduction homoparentale"	"https://fr.wikipedia.org/wiki/Reproduction_homoparentale"											
"Q28130218"	"https://wikidata.org/wiki/Q28130218"	"Transgender_health_care"	""	""	"https://wikidata.org/wiki/Q31207"					"transgender health care"	"https://en.wikipedia.org/wiki/Transgender_health_care"													
"Q2890153"	"https://wikidata.org/wiki/Q2890153"	"Suicide_among_LGBT_youth"	""	""	"https://wikidata.org/wiki/Q8059353"			"suicidio entre jóvenes LGBT"	"https://es.wikipedia.org/wiki/Suicidio_entre_jóvenes_LGBT"	"suicide among LGBT youth"	"https://en.wikipedia.org/wiki/Suicide_among_LGBT_youth"	"Suicide chez les jeunes LGBT"	"https://fr.wikipedia.org/wiki/Suicide_chez_les_jeunes_LGBT"	"Suicidio tra i giovani LGBT"	"https://it.wikipedia.org/wiki/Suicidio_tra_i_giovani_LGBT"			"suicídio entre jovens LGBT"	"https://pt.wikipedia.org/wiki/Suicídio_entre_jovens_LGBT"			"sebevražednost LGBT+ mládeže"		
"Q2328925"	"https://wikidata.org/wiki/Q2328925"	"Societal_attitudes_toward_homosexuality"	""	""	""					"Societal attitudes toward homosexuality"	"https://en.wikipedia.org/wiki/Societal_attitudes_toward_homosexuality"			"Atteggiamenti sociali nei confronti dell'omosessualità"	"https://it.wikipedia.org/wiki/Atteggiamenti_sociali_nei_confronti_dell'omosessualità"			"Atitudes da sociedade em relação à homossexualidade"	"https://pt.wikipedia.org/wiki/Atitudes_da_sociedade_em_relação_à_homossexualidade"					
"Q65079487"	"https://wikidata.org/wiki/Q65079487"	"Amatonormativity"	"https://wikidata.org/wiki/Q130989
https://wikidata.org/wiki/Q205665"	""	""			"amatonormatividad"		"amatonormativity"	"https://en.wikipedia.org/wiki/Amatonormativity"	"amatanormativité"	"https://fr.wikipedia.org/wiki/Amatonormativité"					"amatonormatividade"	"https://pt.wikipedia.org/wiki/Amatonormatividade"			"Amatonormativita"	"https://cs.wikipedia.org/wiki/Amatonormativita"	
"Q605088"	"https://wikidata.org/wiki/Q605088"	"Heteronormativity"	"https://wikidata.org/wiki/Q205665
https://wikidata.org/wiki/Q1035954"	""	""	"Heteroarau"	"https://eu.wikipedia.org/wiki/Heteroarau"	"heteronormatividad"	"https://es.wikipedia.org/wiki/Heteronormatividad"	"heteronormativity"	"https://en.wikipedia.org/wiki/Heteronormativity"	"hétéronormativité"	"https://fr.wikipedia.org/wiki/Hétéronormativité"	"Eteronormatività"	"https://it.wikipedia.org/wiki/Eteronormatività"	"Heteronormativität"	"https://de.wikipedia.org/wiki/Heteronormativität"	"heteronormatividade"	"https://pt.wikipedia.org/wiki/Heteronormatividade"	"heteronormativitat"	"https://ca.wikipedia.org/wiki/Heteronormativitat"	"Heteronormativita"	"https://cs.wikipedia.org/wiki/Cisheteronormativita"	
