"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q77122"	"https://wikidata.org/wiki/Q77122"	"Karl_Drais"	"https://wikidata.org/wiki/Q5"	""	""	"Karl Drais"	"https://eu.wikipedia.org/wiki/Karl_Drais"	"Karl Drais"	"https://es.wikipedia.org/wiki/Karl_Drais"	"Karl Drais"	"https://en.wikipedia.org/wiki/Karl_Drais"	"Karl Drais"	"https://fr.wikipedia.org/wiki/Karl_Drais"	"Karl Drais"	"https://it.wikipedia.org/wiki/Karl_Drais"	"Karl Freiherr von Drais"	"https://de.wikipedia.org/wiki/Karl_von_Drais"	"Karl Drais"	"https://pt.wikipedia.org/wiki/Karl_Drais"	"Karl Drais"	"https://ca.wikipedia.org/wiki/Karl_Drais"	"Karl Drais"	"https://cs.wikipedia.org/wiki/Karl_Drais"	
"Q3480295"	"https://wikidata.org/wiki/Q3480295"	"Utility_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"	"Paseoko bizikleta"		"bicicleta doméstica"		"utility bicycle"	"https://en.wikipedia.org/wiki/Utility_bicycle"					"Nutzfahrrad"		"Bicicleta utilitária"	"https://pt.wikipedia.org/wiki/Bicicleta_utilitária"	"bicicleta urbana"				
"Q948482"	"https://wikidata.org/wiki/Q948482"	"Racing_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"			"bicicleta de carreras"		"racing bicycle"	"https://en.wikipedia.org/wiki/Racing_bicycle"	"vélo de route"	"https://fr.wikipedia.org/wiki/Vélo_de_route"	"bicicletta da corsa"	"https://it.wikipedia.org/wiki/Bicicletta_da_corsa"	"Rennrad"	"https://de.wikipedia.org/wiki/Rennrad"	"speed"	"https://pt.wikipedia.org/wiki/Speed_(ciclismo)"			"silniční kolo"	"https://cs.wikipedia.org/wiki/Silniční_kolo"	
"Q1928434"	"https://wikidata.org/wiki/Q1928434"	"Touring_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"					"touring bicycle"	"https://en.wikipedia.org/wiki/Touring_bicycle"	"vélo de voyage"		"bici da turismo"	"https://it.wikipedia.org/wiki/Bici_da_turismo"	"Reiserad"	"https://de.wikipedia.org/wiki/Reiserad"							
"Q350793"	"https://wikidata.org/wiki/Q350793"	"Hybrid_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"			"Bicicleta híbrida"	"https://es.wikipedia.org/wiki/Bicicleta_híbrida"	"hybrid bicycle"	"https://en.wikipedia.org/wiki/Hybrid_bicycle"	"vélo tout chemin"	"https://fr.wikipedia.org/wiki/Vélo_tout_chemin"											
"Q1141961"	"https://wikidata.org/wiki/Q1141961"	"Cruiser_bicycle"	""	""	"https://wikidata.org/wiki/Q57239196"			"Bicicleta playera"	"https://es.wikipedia.org/wiki/Bicicleta_playera"	"Cruiser bicycle"	"https://en.wikipedia.org/wiki/Cruiser_bicycle"	"cruiser"	"https://fr.wikipedia.org/wiki/Cruiser_(bicyclette)"			"Cruiser"	"https://de.wikipedia.org/wiki/Cruiser_(Fahrrad)"							
"Q2593959"	"https://wikidata.org/wiki/Q2593959"	"BMX_bike"	""	""	"https://wikidata.org/wiki/Q11442"					"BMX bike"	"https://en.wikipedia.org/wiki/BMX_bike"													
"Q948851"	"https://wikidata.org/wiki/Q948851"	"Tandem_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"	"Tandem (bizikleta)"	"https://eu.wikipedia.org/wiki/Tandem_(bizikleta)"	"tándem"	"https://es.wikipedia.org/wiki/Tándem_(bicicleta)"	"tandem bicycle"	"https://en.wikipedia.org/wiki/Tandem_bicycle"	"tandem"	"https://fr.wikipedia.org/wiki/Tandem"	"tandem"	"https://it.wikipedia.org/wiki/Tandem"	"Tandem"	"https://de.wikipedia.org/wiki/Tandem_(Fahrrad)"	"bicicleta tandem"	"https://pt.wikipedia.org/wiki/Bicicleta_tandem"	"tàndem"	"https://ca.wikipedia.org/wiki/Tàndem"	"tandemové kolo"	"https://cs.wikipedia.org/wiki/Tandemové_kolo"	
"Q2078372"	"https://wikidata.org/wiki/Q2078372"	"Lowrider_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"					"lowrider bicycle"	"https://en.wikipedia.org/wiki/Lowrider_bicycle"	"lowrider bikes"	"https://fr.wikipedia.org/wiki/Lowrider_bikes"			"Lowrider (Fahrradtyp)"	"https://de.wikipedia.org/wiki/Lowrider_(Fahrradtyp)"							
"Q3514538"	"https://wikidata.org/wiki/Q3514538"	"Tall_bike"	""	""	"https://wikidata.org/wiki/Q11442"	"Bizikleta altu"	"https://eu.wikipedia.org/wiki/Bizikleta_altu"	"bicicleta alta"	"https://es.wikipedia.org/wiki/Bicicleta_alta"	"tall bike"	"https://en.wikipedia.org/wiki/Tall_bike"	"Tall bike"	"https://fr.wikipedia.org/wiki/Tall_bike"			"Tallbike"	"https://de.wikipedia.org/wiki/Tallbike"							
"Q873776"	"https://wikidata.org/wiki/Q873776"	"Fixed-gear_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"	"Piñoi finkoko bizikleta"	"https://eu.wikipedia.org/wiki/Piñoi_finkoko_bizikleta"	"Bicicleta de piñón fijo"	"https://es.wikipedia.org/wiki/Bicicleta_de_piñón_fijo"	"fixed-gear bicycle"	"https://en.wikipedia.org/wiki/Fixed-gear_bicycle"	"vélo à pignon fixe"	"https://fr.wikipedia.org/wiki/Pignon_fixe"	"Bicicletta a scatto fisso"	"https://it.wikipedia.org/wiki/Bicicletta_a_scatto_fisso"	"Starrer Gang"	"https://de.wikipedia.org/wiki/Starrer_Gang"			"pinyó fix"	"https://ca.wikipedia.org/wiki/Pinyó_fix"	"kolo s pevným převodem"	"https://cs.wikipedia.org/wiki/Kolo_s_pevným_převodem"	
"Q1137570"	"https://wikidata.org/wiki/Q1137570"	"Folding_bicycle"	""	""	"https://wikidata.org/wiki/Q11442"	"Bizikleta tolesgarri"	"https://eu.wikipedia.org/wiki/Bizikleta_tolesgarri"	"bicicleta plegable"	"https://es.wikipedia.org/wiki/Bicicleta_plegable"	"folding bicycle"	"https://en.wikipedia.org/wiki/Folding_bicycle"	"vélo pliant"	"https://fr.wikipedia.org/wiki/Vélo_pliant"	"bicicletta pieghevole"	"https://it.wikipedia.org/wiki/Bicicletta_pieghevole"	"Faltrad"	"https://de.wikipedia.org/wiki/Faltrad"			"Bicicleta plegable"	"https://ca.wikipedia.org/wiki/Bicicleta_plegable"	"skládací kolo"	"https://cs.wikipedia.org/wiki/Skládací_kolo"	
"Q15113997"	"https://wikidata.org/wiki/Q15113997"	"Amphibious_cycle"	""	""	"https://wikidata.org/wiki/Q11442
https://wikidata.org/wiki/Q474698"					"amphibious cycle"	"https://en.wikipedia.org/wiki/Amphibious_cycle"					"Amphibienfahrrad"	"https://de.wikipedia.org/wiki/Amphibienfahrrad"							
"Q573863"	"https://wikidata.org/wiki/Q573863"	"Cargo_bike"	""	"https://wikidata.org/wiki/Q7590
https://wikidata.org/wiki/Q334166"	"https://wikidata.org/wiki/Q11442
https://wikidata.org/wiki/Q63247926"	"Kargako bizikleta"	"https://eu.wikipedia.org/wiki/Kargako_bizikleta"	"bicicleta de reparto"	"https://es.wikipedia.org/wiki/Bicicleta_de_reparto"	"cargo bike"	"https://en.wikipedia.org/wiki/Cargo_bike"	"vélo cargo"	"https://fr.wikipedia.org/wiki/Vélo_cargo"	"Bicicletta cargo"	"https://it.wikipedia.org/wiki/Bicicletta_da_trasporto"	"Lastenrad"	"https://de.wikipedia.org/wiki/Lastenfahrrad"					"nákladní kolo"	"https://cs.wikipedia.org/wiki/Nákladní_kolo"	
"Q750483"	"https://wikidata.org/wiki/Q750483"	"Recumbent_bicycle"	""	""	"https://wikidata.org/wiki/Q11442
https://wikidata.org/wiki/Q63247926"			"Bicicleta reclinada"	"https://es.wikipedia.org/wiki/Bicicleta_reclinada"	"recumbent bicycle"	"https://en.wikipedia.org/wiki/Recumbent_bicycle"	"Vélo couché"	"https://fr.wikipedia.org/wiki/Vélo_couché"	"Bicicletta reclinata"	"https://it.wikipedia.org/wiki/Bicicletta_reclinata"	"Liegerad"	"https://de.wikipedia.org/wiki/Liegerad"	"Bicicleta reclinada"	"https://pt.wikipedia.org/wiki/Bicicleta_reclinada"	"Bicicleta reclinada"	"https://ca.wikipedia.org/wiki/Bicicleta_reclinada"	"lehokolo"	"https://cs.wikipedia.org/wiki/Lehokolo"	
"Q924724"	"https://wikidata.org/wiki/Q924724"	"Electric_bicycle"	"https://wikidata.org/wiki/Q1377570"	""	"https://wikidata.org/wiki/Q1076882
https://wikidata.org/wiki/Q11442"	"Bizikleta elektriko"	"https://eu.wikipedia.org/wiki/Bizikleta_elektriko"	"bicicleta eléctrica"	"https://es.wikipedia.org/wiki/Bicicleta_eléctrica"	"electric bicycle"	"https://en.wikipedia.org/wiki/Electric_bicycle"	"vélo électrique"	"https://fr.wikipedia.org/wiki/Vélo_électrique"	"bicicletta a pedalata assistita"		"Elektrorad"	"https://de.wikipedia.org/wiki/Elektrofahrrad"	"bicicleta elétrica"	"https://pt.wikipedia.org/wiki/Bicicleta_elétrica"	"bicicleta elèctrica"	"https://ca.wikipedia.org/wiki/Bicicleta_elèctrica"	"elektrokolo"	"https://cs.wikipedia.org/wiki/Elektrokolo"	
