"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q41323"	"https://wikidata.org/wiki/Q41323"	"American_football"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q1546270"	"amerikar futbol"	"https://eu.wikipedia.org/wiki/Futbol_amerikarra"	"fútbol americano"	"https://es.wikipedia.org/wiki/Fútbol_americano"	"American football"	"https://en.wikipedia.org/wiki/American_football"	"football américain"	"https://fr.wikipedia.org/wiki/Football_américain"	"football americano"	"https://it.wikipedia.org/wiki/Football_americano"	"American Football"	"https://de.wikipedia.org/wiki/American_Football"	"futebol americano"	"https://pt.wikipedia.org/wiki/Futebol_americano"	"futbol americà"	"https://ca.wikipedia.org/wiki/Futbol_americà"	"americký fotbal"	"https://cs.wikipedia.org/wiki/Americký_fotbal"	
"Q50776"	"https://wikidata.org/wiki/Q50776"	"Australian_rules_football"	"https://wikidata.org/wiki/Q31629"	""	"https://wikidata.org/wiki/Q1081491"	"Australiar futbol"	"https://eu.wikipedia.org/wiki/Australiar_futbol"	"fútbol australiano"	"https://es.wikipedia.org/wiki/Fútbol_australiano"	"Australian rules football"	"https://en.wikipedia.org/wiki/Australian_rules_football"	"football australien"	"https://fr.wikipedia.org/wiki/Football_australien"	"football australiano"	"https://it.wikipedia.org/wiki/Football_australiano"	"Australian Football"	"https://de.wikipedia.org/wiki/Australian_Football"	"futebol australiano"	"https://pt.wikipedia.org/wiki/Futebol_australiano"	"futbol australià"	"https://ca.wikipedia.org/wiki/Futbol_australià"	"australský fotbal"	"https://cs.wikipedia.org/wiki/Australský_fotbal"	
"Q204632"	"https://wikidata.org/wiki/Q204632"	"Gaelic_football"	"https://wikidata.org/wiki/Q216048"	""	"https://wikidata.org/wiki/Q1081491
https://wikidata.org/wiki/Q2447366"	"Futbol gaeliko"	"https://eu.wikipedia.org/wiki/Futbol_gaeliko"	"fútbol gaélico"	"https://es.wikipedia.org/wiki/Fútbol_gaélico"	"Gaelic football"	"https://en.wikipedia.org/wiki/Gaelic_football"	"football gaélique"	"https://fr.wikipedia.org/wiki/Football_gaélique"	"calcio gaelico"	"https://it.wikipedia.org/wiki/Calcio_gaelico"	"Gaelic Football"	"https://de.wikipedia.org/wiki/Gaelic_Football"	"futebol gaélico"	"https://pt.wikipedia.org/wiki/Futebol_gaélico"	"futbol gaèlic"	"https://ca.wikipedia.org/wiki/Futbol_gaèlic"	"Galský fotbal"	"https://cs.wikipedia.org/wiki/Galský_fotbal"	
"Q248534"	"https://wikidata.org/wiki/Q248534"	"Canadian_football"	""	""	"https://wikidata.org/wiki/Q1546270"			"fútbol canadiense"	"https://es.wikipedia.org/wiki/Fútbol_canadiense"	"Canadian football"	"https://en.wikipedia.org/wiki/Canadian_football"	"football canadien"	"https://fr.wikipedia.org/wiki/Football_canadien"	"football canadese"	"https://it.wikipedia.org/wiki/Football_canadese"	"Canadian Football"	"https://de.wikipedia.org/wiki/Canadian_Football"	"futebol canadiano"	"https://pt.wikipedia.org/wiki/Futebol_canadense"	"futbol canadenc"		"kanadský fotbal"	"https://cs.wikipedia.org/wiki/Kanadský_fotbal"	
"Q1074648"	"https://wikidata.org/wiki/Q1074648"	"Relevance"	"https://wikidata.org/wiki/Q100195948"	""	"https://wikidata.org/wiki/Q21263262"					"relevance"	"https://en.wikipedia.org/wiki/Relevance"	"Pertinence"	"https://fr.wikipedia.org/wiki/Pertinence"	"rilevanza"		"Relevanz"	"https://de.wikipedia.org/wiki/Relevanz"			"rellevància"	"https://ca.wikipedia.org/wiki/Rellevància"	"relevance"	"https://cs.wikipedia.org/wiki/Relevance"	
"Q1391014"	"https://wikidata.org/wiki/Q1391014"	"Faceted_classification"	"https://wikidata.org/wiki/Q199655
https://wikidata.org/wiki/Q48473"	""	"https://wikidata.org/wiki/Q5962346"			"clasificación de facetas"	"https://es.wikipedia.org/wiki/Clasificación_facetada"	"faceted classification"	"https://en.wikipedia.org/wiki/Faceted_classification"	"classification à facettes"	"https://fr.wikipedia.org/wiki/Classification_à_facettes"	"classificazione a faccette"	"https://it.wikipedia.org/wiki/Classificazione_a_faccette"	"Facettenklassifikation"	"https://de.wikipedia.org/wiki/Facettenklassifikation"			"classificació facetada"	"https://ca.wikipedia.org/wiki/Classificació_facetada"	"fasetová klasifikace"	"https://cs.wikipedia.org/wiki/Fasetová_klasifikace"	
"Q134995"	"https://wikidata.org/wiki/Q134995"	"Bibliography"	"https://wikidata.org/wiki/Q11862829"	"https://wikidata.org/wiki/Q199655"	"https://wikidata.org/wiki/Q1799072
https://wikidata.org/wiki/Q1047113
https://wikidata.org/wiki/Q16387"	"Bibliografia"	"https://eu.wikipedia.org/wiki/Bibliografia"	"bibliografía"	"https://es.wikipedia.org/wiki/Bibliografía"	"bibliography"	"https://en.wikipedia.org/wiki/Bibliography"	"bibliographie"	"https://fr.wikipedia.org/wiki/Bibliographie"	"bibliografia"	"https://it.wikipedia.org/wiki/Bibliografia"	"Bibliografie"	"https://de.wikipedia.org/wiki/Bibliografie"	"bibliografia"		"bibliografia"	"https://ca.wikipedia.org/wiki/Bibliografia"	"bibliografie"	"https://cs.wikipedia.org/wiki/Bibliografie"	
"Q611833"	"https://wikidata.org/wiki/Q611833"	"United_States_National_Library_of_Medicine"	"https://wikidata.org/wiki/Q22806
https://wikidata.org/wiki/Q6150991"	""	""			"Biblioteca Nacional de Medicina"	"https://es.wikipedia.org/wiki/Biblioteca_Nacional_de_Medicina_de_Estados_Unidos"	"United States National Library of Medicine"	"https://en.wikipedia.org/wiki/United_States_National_Library_of_Medicine"	"United States National Library of Medicine"	"https://fr.wikipedia.org/wiki/United_States_National_Library_of_Medicine"	"National Library of Medicine"	"https://it.wikipedia.org/wiki/National_Library_of_Medicine"	"United States National Library of Medicine"	"https://de.wikipedia.org/wiki/United_States_National_Library_of_Medicine"	"Biblioteca Nacional de Medicina dos Estados Unidos"	"https://pt.wikipedia.org/wiki/Biblioteca_Nacional_de_Medicina_dos_Estados_Unidos"	"Biblioteca Nacional de Medicina dels Estats Units"	"https://ca.wikipedia.org/wiki/United_States_National_Library_of_Medicine"	"United States National Library of Medicine"	"https://cs.wikipedia.org/wiki/United_States_National_Library_of_Medicine"	
"Q1132530"	"https://wikidata.org/wiki/Q1132530"	"Technical_communication"	"https://wikidata.org/wiki/Q11862829"	""	"https://wikidata.org/wiki/Q11024"	"Komunikazio teknikoa"	"https://eu.wikipedia.org/wiki/Komunikazio_tekniko"	"comunicación técnica"	"https://es.wikipedia.org/wiki/Comunicación_técnica"	"technical communication"	"https://en.wikipedia.org/wiki/Technical_communication"					"technische Kommunikation"		"comunicação técnica"						
"Q1193158"	"https://wikidata.org/wiki/Q1193158"	"Technical_writing"	""	""	"https://wikidata.org/wiki/Q3953114
https://wikidata.org/wiki/Q1132530"			"escritura técnica"		"technical writing"	"https://en.wikipedia.org/wiki/Technical_writing"	"rédaction technique"	"https://fr.wikipedia.org/wiki/Rédaction_technique"	"scrittura tecnica"	"https://it.wikipedia.org/wiki/Scrittura_tecnica"			"técnico"	"https://pt.wikipedia.org/wiki/Técnico_(gênero_textual)"					
