"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q913303"	"https://wikidata.org/wiki/Q913303"	"Diario_Vasco"	"https://wikidata.org/wiki/Q11032"	""	""	"Diario Vasco"	"https://eu.wikipedia.org/wiki/Diario_Vasco"	"El Diario Vasco"	"https://es.wikipedia.org/wiki/El_Diario_Vasco"	"El Diario Vasco"	"https://en.wikipedia.org/wiki/El_Diario_Vasco"	"El Diario Vasco"	"https://fr.wikipedia.org/wiki/El_Diario_Vasco"			"El Diario Vasco"	"https://de.wikipedia.org/wiki/El_Diario_Vasco"	"El Diario Vasco"	"https://pt.wikipedia.org/wiki/El_Diario_Vasco"	"El Diario Vasco"	"https://ca.wikipedia.org/wiki/El_Diario_Vasco"			
"Q3136805"	"https://wikidata.org/wiki/Q3136805"	"Donostiako_historia"	"https://wikidata.org/wiki/Q17524420"	""	""	"Donostiako historia"	"https://eu.wikipedia.org/wiki/Donostiako_historia"	"historia de San Sebastián"	"https://es.wikipedia.org/wiki/Historia_de_San_Sebastián"			"Histoire de Saint-Sébastien"	"https://fr.wikipedia.org/wiki/Histoire_de_Saint-Sébastien"							"vhgthygy"				
"Q2265048"	"https://wikidata.org/wiki/Q2265048"	"Parte_Zaharra_(Donostia)"	"https://wikidata.org/wiki/Q123705"	""	""	"Parte Zaharra"	"https://eu.wikipedia.org/wiki/Parte_Zaharra_(Donostia)"	"Parte Vieja"	"https://es.wikipedia.org/wiki/Parte_Vieja"	"Parte Zaharra"		"Parte Zaharra"	"https://fr.wikipedia.org/wiki/Parte_Zaharra_(Saint-Sébastien)"			"Parte Zaharra"				"Parte Zaharra"	"https://ca.wikipedia.org/wiki/Parte_Zaharra"			
"Q23993616"	"https://wikidata.org/wiki/Q23993616"	"Pasai_Donibane"	"https://wikidata.org/wiki/Q3257686"	""	""	"Pasai Donibane"	"https://eu.wikipedia.org/wiki/Pasai_Donibane"	"Pasajes San Juan"		"Pasai Donibane"		"Pasai Donibane"				"Pasai Donibane"		"Pasai Donibane"		"Pasai Donibane"		"Pasaia"		
"Q43093"	"https://wikidata.org/wiki/Q43093"	"Euzko_Alderdi_Jeltzalea"	"https://wikidata.org/wiki/Q92326395"	""	""	"Eusko Alderdi Jeltzalea"	"https://eu.wikipedia.org/wiki/Euzko_Alderdi_Jeltzalea"	"Partido Nacionalista Vasco"	"https://es.wikipedia.org/wiki/Partido_Nacionalista_Vasco"	"Basque Nationalist Party"	"https://en.wikipedia.org/wiki/Basque_Nationalist_Party"	"Parti nationaliste basque"	"https://fr.wikipedia.org/wiki/Parti_nationaliste_basque"	"Partito Nazionalista Basco"	"https://it.wikipedia.org/wiki/Partito_Nazionalista_Basco"	"Eusko Alderdi Jeltzalea-Partido Nacionalista Vasco"	"https://de.wikipedia.org/wiki/Eusko_Alderdi_Jeltzalea-Partido_Nacionalista_Vasco"	"Partido Nacionalista Basco"	"https://pt.wikipedia.org/wiki/Partido_Nacionalista_Basco"	"Partit Nacionalista Basc"	"https://ca.wikipedia.org/wiki/Partit_Nacionalista_Basc"	"Eusko Alderdi Jeltzalea-Partido Nacionalista Vasco (EAJ-PNV)"	"https://cs.wikipedia.org/wiki/Baskická_národní_strana"	
"Q3815226"	"https://wikidata.org/wiki/Q3815226"	"Espainiako_Gerra_Zibila_Euskal_Herrian"	"https://wikidata.org/wiki/Q74817647"	"https://wikidata.org/wiki/Q10859"	""	"Espainiako Gerra Zibila Euskal Herrian"	"https://eu.wikipedia.org/wiki/Espainiako_Gerra_Zibila_Euskal_Herrian"	"Guerra Civil Española en el País Vasco"	"https://es.wikipedia.org/wiki/Guerra_civil_española_en_el_País_Vasco"	"Spanish Civil War in Basque Country"										"Guerra Civil Espanyola al País Basc"	"https://ca.wikipedia.org/wiki/Guerra_Civil_espanyola_al_País_Basc"			
"Q1227965"	"https://wikidata.org/wiki/Q1227965"	"Lekeitio"	"https://wikidata.org/wiki/Q2074737"	"https://wikidata.org/wiki/Q107556235
https://wikidata.org/wiki/Q12268492"	""	"Lekeitio"	"https://eu.wikipedia.org/wiki/Lekeitio"	"Lequeitio"	"https://es.wikipedia.org/wiki/Lequeitio"	"Lekeitio"	"https://en.wikipedia.org/wiki/Lekeitio"	"Lekeitio"	"https://fr.wikipedia.org/wiki/Lekeitio"	"Lekeitio"	"https://it.wikipedia.org/wiki/Lekeitio"	"Lekeitio"	"https://de.wikipedia.org/wiki/Lekeitio"	"Lequeitio"	"https://pt.wikipedia.org/wiki/Lequeitio"	"Lekeitio"	"https://ca.wikipedia.org/wiki/Lekeitio"			
"Q12258200"	"https://wikidata.org/wiki/Q12258200"	"Gardata"	"https://wikidata.org/wiki/Q3257686"	""	""	"Gardata"	"https://eu.wikipedia.org/wiki/Gardata"			"Gardata"														
"Q170351"	"https://wikidata.org/wiki/Q170351"	"Gernikako_bonbardaketa"	"https://wikidata.org/wiki/Q4688003"	"https://wikidata.org/wiki/Q10859"	""	"Gernikako bonbardaketa"	"https://eu.wikipedia.org/wiki/Gernikako_bonbardaketa"	"Bombardeo de Guernica"	"https://es.wikipedia.org/wiki/Bombardeo_de_Guernica"	"Bombing of Guernica"	"https://en.wikipedia.org/wiki/Bombing_of_Guernica"	"bombardement de Guernica"	"https://fr.wikipedia.org/wiki/Bombardement_de_Guernica"	"bombardamento di Guernica"	"https://it.wikipedia.org/wiki/Bombardamento_di_Guernica"	"Luftangriff auf Gernika"	"https://de.wikipedia.org/wiki/Luftangriff_auf_Guernica"	"Bombardeio de Guernica"	"https://pt.wikipedia.org/wiki/Bombardeio_de_Guernica"	"bombardeig de Guernica"	"https://ca.wikipedia.org/wiki/Bombardeig_de_Guernica"	"Bombardování Guerniky"	"https://cs.wikipedia.org/wiki/Bombardování_Guerniky"	
"Q3758042"	"https://wikidata.org/wiki/Q3758042"	"Batxilergo"	"https://wikidata.org/wiki/Q74817647"	"https://wikidata.org/wiki/Q1187046"	"https://wikidata.org/wiki/Q14623204
https://wikidata.org/wiki/Q189533
https://wikidata.org/wiki/Q1901305"	"Batxilergo"	"https://eu.wikipedia.org/wiki/Batxilergo"	"bachillerato"	"https://es.wikipedia.org/wiki/Bachillerato_en_España"	"baccalaureate"	"https://en.wikipedia.org/wiki/Spanish_Baccalaureate"			"Bachillerato"	"https://it.wikipedia.org/wiki/Bachillerato"	"Bachillerato"	"https://de.wikipedia.org/wiki/Bachillerato"			"batxillerat"	"https://ca.wikipedia.org/wiki/Batxillerat"			
"Q11190"	"https://wikidata.org/wiki/Q11190"	"Medikuntza"	"https://wikidata.org/wiki/Q2267705
https://wikidata.org/wiki/Q11862829
https://wikidata.org/wiki/Q627436"	"https://wikidata.org/wiki/Q864928"	"https://wikidata.org/wiki/Q843601
https://wikidata.org/wiki/Q20532"	"medikuntza"	"https://eu.wikipedia.org/wiki/Medikuntza"	"medicina"	"https://es.wikipedia.org/wiki/Medicina"	"medicine"	"https://en.wikipedia.org/wiki/Medicine"	"médecine"	"https://fr.wikipedia.org/wiki/Médecine"	"medicina"	"https://it.wikipedia.org/wiki/Medicina"	"Medizin"	"https://de.wikipedia.org/wiki/Medizin"	"medicina"	"https://pt.wikipedia.org/wiki/Medicina"	"medicina"	"https://ca.wikipedia.org/wiki/Medicina"	"lékařství"	"https://cs.wikipedia.org/wiki/Lékařství"	
