"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q4182287"	"https://wikidata.org/wiki/Q4182287"	"Search_engine"	""	""	"https://wikidata.org/wiki/Q7000900
https://wikidata.org/wiki/Q193424"	"web bilaketa motore"	"https://eu.wikipedia.org/wiki/Web_bilaketa_motore"	"motor de búsqueda web"	"https://es.wikipedia.org/wiki/Motor_de_búsqueda"	"web search engine"	"https://en.wikipedia.org/wiki/Search_engine"	"moteur de recherche"	"https://fr.wikipedia.org/wiki/Moteur_de_recherche_web"	"motore di ricerca"		"Web-Suchmaschine"				"motor de cerca web"	"https://ca.wikipedia.org/wiki/Motor_de_cerca_web"	"internetový vyhledávač"	"https://cs.wikipedia.org/wiki/Webový_vyhledávač"	
"Q648625"	"https://wikidata.org/wiki/Q648625"	"Google_Knowledge_Graph"	"https://wikidata.org/wiki/Q33002955
https://wikidata.org/wiki/Q7094076
https://wikidata.org/wiki/Q638153"	""	""	"Knowledge Graph"		"Gráfico de conocimiento de Google"	"https://es.wikipedia.org/wiki/Google_Knowledge_Graph"	"Google Knowledge Graph"	"https://en.wikipedia.org/wiki/Google_Knowledge_Graph"	"Knowledge Graph"	"https://fr.wikipedia.org/wiki/Knowledge_Graph"	"Google Knowledge Graph"	"https://it.wikipedia.org/wiki/Google_Knowledge_Graph"	"Knowledge Graph"	"https://de.wikipedia.org/wiki/Knowledge_Graph"	"Google Knowledge Graph"	"https://pt.wikipedia.org/wiki/Google_Knowledge_Graph"	"Knowledge Graph"		"Google Knowledge Graph"		
"Q207006"	"https://wikidata.org/wiki/Q207006"	"WolframAlpha"	"https://wikidata.org/wiki/Q47525747
https://wikidata.org/wiki/Q35127
https://wikidata.org/wiki/Q36774"	""	""	"Wolfram Alpha"		"Wolfram Alpha"	"https://es.wikipedia.org/wiki/Wolfram_Alpha"	"Wolfram Alpha"	"https://en.wikipedia.org/wiki/WolframAlpha"	"WolframAlpha"	"https://fr.wikipedia.org/wiki/WolframAlpha"	"Wolfram Alpha"	"https://it.wikipedia.org/wiki/Wolfram_Alpha"	"Wolfram Alpha"	"https://de.wikipedia.org/wiki/Wolfram_Alpha"	"WolframAlpha"	"https://pt.wikipedia.org/wiki/WolframAlpha"			"Wolfram Alpha"	"https://cs.wikipedia.org/wiki/Wolfram_Alpha"	
"Q582159"	"https://wikidata.org/wiki/Q582159"	"Siri"	"https://wikidata.org/wiki/Q3467906
https://wikidata.org/wiki/Q218616
https://wikidata.org/wiki/Q4112110"	""	""	"Siri"	"https://eu.wikipedia.org/wiki/Siri"	"Siri"	"https://es.wikipedia.org/wiki/Siri"	"Siri"	"https://en.wikipedia.org/wiki/Siri"	"Siri"	"https://fr.wikipedia.org/wiki/Siri_(logiciel)"	"Siri"	"https://it.wikipedia.org/wiki/Siri"	"Siri"	"https://de.wikipedia.org/wiki/Siri_(Software)"	"Siri"	"https://pt.wikipedia.org/wiki/Siri_(software)"	"Siri"	"https://ca.wikipedia.org/wiki/Siri"	"Siri"	"https://cs.wikipedia.org/wiki/Siri"	
"Q28022144"	"https://wikidata.org/wiki/Q28022144"	"Amazon_Alexa"	"https://wikidata.org/wiki/Q3467906"	""	""	"Amazon Alexa"		"Amazon Alexa"	"https://es.wikipedia.org/wiki/Amazon_Alexa"	"Amazon Alexa"	"https://en.wikipedia.org/wiki/Amazon_Alexa"	"Amazon Alexa"	"https://fr.wikipedia.org/wiki/Amazon_Alexa"	"Amazon Alexa"	"https://it.wikipedia.org/wiki/Amazon_Alexa"	"Amazon Alexa"		"Amazon Alexa"	"https://pt.wikipedia.org/wiki/Amazon_Alexa"	"Amazon Alexa"	"https://ca.wikipedia.org/wiki/Amazon_Alexa"	"Amazon Alexa"	"https://cs.wikipedia.org/wiki/Amazon_Alexa"	
"Q213660"	"https://wikidata.org/wiki/Q213660"	"LinkedIn"	"https://wikidata.org/wiki/Q4830453
https://wikidata.org/wiki/Q35127
https://wikidata.org/wiki/Q3220391
https://wikidata.org/wiki/Q891723"	""	""	"LinkedIn"	"https://eu.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://es.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://en.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://fr.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://it.wikipedia.org/wiki/LinkedIn"	"Linkedin"	"https://de.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://pt.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://ca.wikipedia.org/wiki/LinkedIn"	"LinkedIn"	"https://cs.wikipedia.org/wiki/LinkedIn"	
"Q355"	"https://wikidata.org/wiki/Q355"	"Facebook"	"https://wikidata.org/wiki/Q3220391
https://wikidata.org/wiki/Q35127
https://wikidata.org/wiki/Q620615"	""	""	"Facebook"	"https://eu.wikipedia.org/wiki/Facebook"	"Facebook"	"https://es.wikipedia.org/wiki/Facebook"	"Facebook"	"https://en.wikipedia.org/wiki/Facebook"	"Facebook"	"https://fr.wikipedia.org/wiki/Facebook"	"Facebook"	"https://it.wikipedia.org/wiki/Facebook"	"Facebook"	"https://de.wikipedia.org/wiki/Facebook"	"Facebook"	"https://pt.wikipedia.org/wiki/Facebook"	"Facebook"	"https://ca.wikipedia.org/wiki/Facebook"	"Facebook"	"https://cs.wikipedia.org/wiki/Facebook"	
"Q850730"	"https://wikidata.org/wiki/Q850730"	"University_of_Groningen"	"https://wikidata.org/wiki/Q3918"	""	""	"Groningengo Unibertsitatea"		"Universidad de Groninga"	"https://es.wikipedia.org/wiki/Universidad_de_Groninga"	"University of Groningen"	"https://en.wikipedia.org/wiki/University_of_Groningen"	"université de Groningue"	"https://fr.wikipedia.org/wiki/Université_de_Groningue"	"Università di Groninga"	"https://it.wikipedia.org/wiki/Università_di_Groninga"	"Reichsuniversität Groningen"	"https://de.wikipedia.org/wiki/Reichsuniversität_Groningen"	"Universidade de Groningen"	"https://pt.wikipedia.org/wiki/Universidade_de_Groningen"	"Universitat de Groningen"	"https://ca.wikipedia.org/wiki/Universitat_de_Groningen"	"Říšská univerzita v Groningenu"	"https://cs.wikipedia.org/wiki/Rijksuniversiteit_Groningen"	
"Q1547084"	"https://wikidata.org/wiki/Q1547084"	"University_of_Twente"	"https://wikidata.org/wiki/Q3918"	""	""			"Universidad de Twente"	"https://es.wikipedia.org/wiki/Universidad_de_Twente"	"University of Twente"	"https://en.wikipedia.org/wiki/University_of_Twente"	"université de Twente"	"https://fr.wikipedia.org/wiki/Université_de_Twente"	"Università di Twente"	"https://it.wikipedia.org/wiki/Università_di_Twente"	"Universität Twente"	"https://de.wikipedia.org/wiki/Universität_Twente"	"University of Twente"	"https://pt.wikipedia.org/wiki/Universidade_de_Twente"	"Universiteit Twente"				
"Q1045785"	"https://wikidata.org/wiki/Q1045785"	"Semantic_network"	""	""	"https://wikidata.org/wiki/Q2623243
https://wikidata.org/wiki/Q7095059
https://wikidata.org/wiki/Q33002955"			"red semántica"	"https://es.wikipedia.org/wiki/Red_semántica"	"semantic network"	"https://en.wikipedia.org/wiki/Semantic_network"	"réseau sémantique"	"https://fr.wikipedia.org/wiki/Réseau_sémantique"	"rete semantica"	"https://it.wikipedia.org/wiki/Rete_semantica"	"semantisches Netz"	"https://de.wikipedia.org/wiki/Semantisches_Netz"	"rede semântica"	"https://pt.wikipedia.org/wiki/Rede_semântica"	"xarxa semàntica"	"https://ca.wikipedia.org/wiki/Xarxa_semàntica"			
