"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q5043"	"https://wikidata.org/wiki/Q5043"	"Kristautasun"	"https://wikidata.org/wiki/Q6957341"	""	"https://wikidata.org/wiki/Q47280
https://wikidata.org/wiki/Q19842652
https://wikidata.org/wiki/Q9174"	"kristautasun"	"https://eu.wikipedia.org/wiki/Kristautasun"	"cristianismo"	"https://es.wikipedia.org/wiki/Cristianismo"	"Christianity"	"https://en.wikipedia.org/wiki/Christianity"	"christianisme"	"https://fr.wikipedia.org/wiki/Christianisme"	"cristianesimo"	"https://it.wikipedia.org/wiki/Cristianesimo"	"Christentum"	"https://de.wikipedia.org/wiki/Christentum"	"cristianismo"	"https://pt.wikipedia.org/wiki/Cristianismo"	"cristianisme"	"https://ca.wikipedia.org/wiki/Cristianisme"	"křesťanství"	"https://cs.wikipedia.org/wiki/Křesťanství"	
"Q35277"	"https://wikidata.org/wiki/Q35277"	"Metafisika"	"https://wikidata.org/wiki/Q22811234
https://wikidata.org/wiki/Q11862829"	"https://wikidata.org/wiki/Q2166096"	""	"metafisika"	"https://eu.wikipedia.org/wiki/Metafisika"	"metafísica"	"https://es.wikipedia.org/wiki/Metafísica"	"metaphysics"	"https://en.wikipedia.org/wiki/Metaphysics"	"métaphysique"	"https://fr.wikipedia.org/wiki/Métaphysique"	"metafisica"	"https://it.wikipedia.org/wiki/Metafisica"	"Metaphysik"	"https://de.wikipedia.org/wiki/Metaphysik"	"metafísica"	"https://pt.wikipedia.org/wiki/Metafísica"	"metafísica"	"https://ca.wikipedia.org/wiki/Metafísica"	"metafyzika"	"https://cs.wikipedia.org/wiki/Metafyzika"	
"Q1845"	"https://wikidata.org/wiki/Q1845"	"Biblia"	"https://wikidata.org/wiki/Q179461"	""	"https://wikidata.org/wiki/Q7725634
https://wikidata.org/wiki/Q192906
https://wikidata.org/wiki/Q179461"	"Biblia"	"https://eu.wikipedia.org/wiki/Biblia"	"Biblia"	"https://es.wikipedia.org/wiki/Biblia"	"Bible"	"https://en.wikipedia.org/wiki/Bible"	"Bible"	"https://fr.wikipedia.org/wiki/Bible"	"Bibbia"	"https://it.wikipedia.org/wiki/Bibbia"	"Bibel"	"https://de.wikipedia.org/wiki/Bibel"	"Bíblia"	"https://pt.wikipedia.org/wiki/Bíblia"	"Bíblia"	"https://ca.wikipedia.org/wiki/Bíblia"	"Bible"	"https://cs.wikipedia.org/wiki/Bible"	
"Q123524"	"https://wikidata.org/wiki/Q123524"	"Solstizio"	""	""	"https://wikidata.org/wiki/Q11483816
https://wikidata.org/wiki/Q751989
https://wikidata.org/wiki/Q845060"	"Udako solstizio"	"https://eu.wikipedia.org/wiki/Solstizio"	"solsticio"	"https://es.wikipedia.org/wiki/Solsticio"	"solstice"	"https://en.wikipedia.org/wiki/Solstice"	"solstice"	"https://fr.wikipedia.org/wiki/Solstice"	"solstizio"	"https://it.wikipedia.org/wiki/Solstizio"	"Sonnenwende"	"https://de.wikipedia.org/wiki/Sonnenwende"	"solstício"	"https://pt.wikipedia.org/wiki/Solstício"	"solstici"	"https://ca.wikipedia.org/wiki/Solstici"	"slunovrat"	"https://cs.wikipedia.org/wiki/Slunovrat"	
"Q19809"	"https://wikidata.org/wiki/Q19809"	"Eguberria"	"https://wikidata.org/wiki/Q60075825
https://wikidata.org/wiki/Q1197685
https://wikidata.org/wiki/Q5440532"	"https://wikidata.org/wiki/Q1402000"	"https://wikidata.org/wiki/Q3010205"	"Eguberria"	"https://eu.wikipedia.org/wiki/Eguberria"	"Navidad"	"https://es.wikipedia.org/wiki/Navidad"	"Christmas"	"https://en.wikipedia.org/wiki/Christmas"	"Noël"	"https://fr.wikipedia.org/wiki/Noël"	"Natale"	"https://it.wikipedia.org/wiki/Natale"	"Weihnachten"	"https://de.wikipedia.org/wiki/Weihnachten"	"Natal"	"https://pt.wikipedia.org/wiki/Natal"	"Nadal"	"https://ca.wikipedia.org/wiki/Nadal"	"Vánoce"	"https://cs.wikipedia.org/wiki/Vánoce"	
"Q7603898"	"https://wikidata.org/wiki/Q7603898"	"Udako_solstizio"	""	""	"https://wikidata.org/wiki/Q123524
https://wikidata.org/wiki/Q10578722
https://wikidata.org/wiki/Q10585806"	"Udako solstizio"	"https://eu.wikipedia.org/wiki/Udako_solstizio"	"solsticio de verano"	"https://es.wikipedia.org/wiki/Solsticio_de_verano"	"summer solstice"	"https://en.wikipedia.org/wiki/Summer_solstice"	"solstice d'été"	"https://fr.wikipedia.org/wiki/Solstice_d'été"	"solstizio estivo"		"Sommersonnenwende"	"https://de.wikipedia.org/wiki/Sommersonnenwende"	"solstício de verão"	"https://pt.wikipedia.org/wiki/Solstício_de_verão"	"solstici d'estiu"		"letní slunovrat"		
"Q10398273"	"https://wikidata.org/wiki/Q10398273"	"Donibane_jaia"	"https://wikidata.org/wiki/Q1445650
https://wikidata.org/wiki/Q1238731"	""	""	"Donibane jaia"	"https://eu.wikipedia.org/wiki/Donibane_jaia"	"La noche de San Juan"	"https://es.wikipedia.org/wiki/Fiesta_de_San_Juan"	"St John's Eve"	"https://en.wikipedia.org/wiki/Saint_John's_Eve"	"Fête de la Saint-Jean"	"https://fr.wikipedia.org/wiki/Fête_de_la_Saint-Jean"	"festa di san Giovanni Battista"	"https://it.wikipedia.org/wiki/Festa_di_san_Giovanni_Battista"	"Johanni"	"https://de.wikipedia.org/wiki/Johannistag"	"Festa de São João"	"https://pt.wikipedia.org/wiki/Véspera_de_São_João"	"Nito pito"	"https://ca.wikipedia.org/wiki/Nit_de_Sant_Joan"	"Svatojánská noc"	"https://cs.wikipedia.org/wiki/Svatojánská_noc"	
"Q2724375"	"https://wikidata.org/wiki/Q2724375"	"Jentil"	"https://wikidata.org/wiki/Q3071701"	""	"https://wikidata.org/wiki/Q3707571"	"Jentil"	"https://eu.wikipedia.org/wiki/Jentil"	"Jentil"	"https://es.wikipedia.org/wiki/Jentil"	"Jentil"	"https://en.wikipedia.org/wiki/Jentil"	"Jentilak"	"https://fr.wikipedia.org/wiki/Jentilak"	"Jentilak"	"https://it.wikipedia.org/wiki/Jentilak"			"Gentio"		"Jentil"	"https://ca.wikipedia.org/wiki/Jentil"			
"Q214648"	"https://wikidata.org/wiki/Q214648"	"Sanson"	"https://wikidata.org/wiki/Q20643955
https://wikidata.org/wiki/Q621421"	""	""	"Sanson"	"https://eu.wikipedia.org/wiki/Sanson"	"Sansón"	"https://es.wikipedia.org/wiki/Sansón"	"Samson"	"https://en.wikipedia.org/wiki/Samson"	"Samson"	"https://fr.wikipedia.org/wiki/Samson"	"Sansone"	"https://it.wikipedia.org/wiki/Sansone"	"Simson"	"https://de.wikipedia.org/wiki/Simson"	"Sansão"	"https://pt.wikipedia.org/wiki/Sansão"	"Samsó"	"https://ca.wikipedia.org/wiki/Samsó"	"Samson"	"https://cs.wikipedia.org/wiki/Samson_(biblická_postava)"	
"Q37085"	"https://wikidata.org/wiki/Q37085"	"Salomon"	"https://wikidata.org/wiki/Q20643955"	""	""	"Salomon"	"https://eu.wikipedia.org/wiki/Salomon"	"Salomón"	"https://es.wikipedia.org/wiki/Salomón"	"Solomon"	"https://en.wikipedia.org/wiki/Solomon"	"Salomon"	"https://fr.wikipedia.org/wiki/Salomon_(roi_d'Israël)"	"Salomone"	"https://it.wikipedia.org/wiki/Salomone"	"Salomo"	"https://de.wikipedia.org/wiki/Salomo"	"Salomão"	"https://pt.wikipedia.org/wiki/Salomão"	"Salomó d'Israel"	"https://ca.wikipedia.org/wiki/Salomó_d'Israel"	"Šalomoun"	"https://cs.wikipedia.org/wiki/Šalomoun"	
