"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"	"pt"	"pt_wikipedia"	"ca"	"ca_wikipedia"	"cs"	"cs_wikipedia"
"Q878123"	"https://wikidata.org/wiki/Q878123"	"Racing"	""	""	"https://wikidata.org/wiki/Q13406554
https://wikidata.org/wiki/Q349
https://wikidata.org/wiki/Q2312410"	"lasterketa"		"carrera"	"https://es.wikipedia.org/wiki/Carrera_(competición)"	"racing"	"https://en.wikipedia.org/wiki/Racing"	"course"		"gara di velocità"		"Rennen"		"corrida"	"https://pt.wikipedia.org/wiki/Corrida"	"cursa"	"https://ca.wikipedia.org/wiki/Cursa"	"závodění"	"https://cs.wikipedia.org/wiki/Závod"	
"Q1501"	"https://wikidata.org/wiki/Q1501"	"Swimming_pool"	""	""	"https://wikidata.org/wiki/Q1076486
https://wikidata.org/wiki/Q12004466"	"Igerileku"	"https://eu.wikipedia.org/wiki/Igerileku"	"piscina"	"https://es.wikipedia.org/wiki/Piscina"	"swimming pool"	"https://en.wikipedia.org/wiki/Swimming_pool"	"piscine"	"https://fr.wikipedia.org/wiki/Piscine"	"piscina"	"https://it.wikipedia.org/wiki/Piscina"	"Schwimmbecken"	"https://de.wikipedia.org/wiki/Schwimmbecken"	"piscina"	"https://pt.wikipedia.org/wiki/Piscina"	"piscina"	"https://ca.wikipedia.org/wiki/Piscina"	"plavecký bazén"	"https://cs.wikipedia.org/wiki/Bazén"	
"Q212434"	"https://wikidata.org/wiki/Q212434"	"Olympic_sports"	"https://wikidata.org/wiki/Q31629"	"https://wikidata.org/wiki/Q5389"	"https://wikidata.org/wiki/Q349
https://wikidata.org/wiki/Q51031626"	"kirol olinpiko"	"https://eu.wikipedia.org/wiki/Kirol_olinpiko"	"deporte olímpico"	"https://es.wikipedia.org/wiki/Deportes_olímpicos"	"Olympic sport"	"https://en.wikipedia.org/wiki/Olympic_sports"	"sport olympique"	"https://fr.wikipedia.org/wiki/Sports_olympiques"	"sport olimpico"	"https://it.wikipedia.org/wiki/Sport_olimpici"	"olympische Sportart"	"https://de.wikipedia.org/wiki/Olympische_Sportarten"	"desporto olímpico"	"https://pt.wikipedia.org/wiki/Desporto_olímpico"	"esport olímpic"	"https://ca.wikipedia.org/wiki/Esports_olímpics"	"olympijský sport"		
"Q245249"	"https://wikidata.org/wiki/Q245249"	"Butterfly_stroke"	"https://wikidata.org/wiki/Q2312410"	""	"https://wikidata.org/wiki/Q1154385"	"Tximeleta era"	"https://eu.wikipedia.org/wiki/Tximeleta_era_(igeriketa)"	"Estilo mariposa"	"https://es.wikipedia.org/wiki/Estilo_mariposa"	"butterfly stroke"	"https://en.wikipedia.org/wiki/Butterfly_stroke"	"papillon"	"https://fr.wikipedia.org/wiki/Papillon_(natation)"	"farfalla"	"https://it.wikipedia.org/wiki/Delfino_(nuoto)"	"Schmetterlingsschwimmen"	"https://de.wikipedia.org/wiki/Schmetterlingsschwimmen"	"borboleta"	"https://pt.wikipedia.org/wiki/Borboleta_(natação)"	"papallona"		"motýlek"	"https://cs.wikipedia.org/wiki/Motýlek_(plavání)"	
"Q275115"	"https://wikidata.org/wiki/Q275115"	"Backstroke"	"https://wikidata.org/wiki/Q2312410"	""	"https://wikidata.org/wiki/Q1154385"	"Bizkar-igeriketa"	"https://eu.wikipedia.org/wiki/Bizkar-igeriketa"	"Estilo espalda"	"https://es.wikipedia.org/wiki/Estilo_espalda"	"backstroke"	"https://en.wikipedia.org/wiki/Backstroke"	"dos"	"https://fr.wikipedia.org/wiki/Dos_(natation)"	"dorso"	"https://it.wikipedia.org/wiki/Dorso_(nuoto)"	"Rückenschwimmen"	"https://de.wikipedia.org/wiki/Rückenschwimmen"	"costas"	"https://pt.wikipedia.org/wiki/Costas_(natação)"	"esquena"		"znak"	"https://cs.wikipedia.org/wiki/Znak_(plavání)"	
"Q326163"	"https://wikidata.org/wiki/Q326163"	"Breaststroke"	"https://wikidata.org/wiki/Q2312410"	""	"https://wikidata.org/wiki/Q1154385"	"Bular-igeriketa"	"https://eu.wikipedia.org/wiki/Bular-igeriketa"	"Estilo braza"	"https://es.wikipedia.org/wiki/Estilo_braza"	"breaststroke"	"https://en.wikipedia.org/wiki/Breaststroke"	"brasse"	"https://fr.wikipedia.org/wiki/Brasse_(natation)"	"rana"	"https://it.wikipedia.org/wiki/Rana_(nuoto)"	"Brustschwimmen"	"https://de.wikipedia.org/wiki/Brustschwimmen"	"bruços"	"https://pt.wikipedia.org/wiki/Bruços_(natação)"	"braça"		"prsa"	"https://cs.wikipedia.org/wiki/Prsa_(plavání)"	
"Q31987"	"https://wikidata.org/wiki/Q31987"	"Freestyle_swimming"	"https://wikidata.org/wiki/Q2312410"	""	"https://wikidata.org/wiki/Q31920"					"freestyle swimming"	"https://en.wikipedia.org/wiki/Freestyle_swimming"	"nage libre"	"https://fr.wikipedia.org/wiki/Nage_libre"	"stile libero"	"https://it.wikipedia.org/wiki/Stile_libero"	"Freistilschwimmen"	"https://de.wikipedia.org/wiki/Freistilschwimmen"	"estilo livre"		"natació lliure"		"volný způsob"	"https://cs.wikipedia.org/wiki/Volný_způsob"	
"Q327742"	"https://wikidata.org/wiki/Q327742"	"Relay_race"	""	""	"https://wikidata.org/wiki/Q216048"	"Errelebo-lasterketa"	"https://eu.wikipedia.org/wiki/Errelebo-lasterketa"	"carrera de relevos"	"https://es.wikipedia.org/wiki/Carreras_de_relevos"	"relay race"	"https://en.wikipedia.org/wiki/Relay_race"	"course de relais"	"https://fr.wikipedia.org/wiki/Course_de_relais"	"staffetta"	"https://it.wikipedia.org/wiki/Staffetta"	"Staffellauf"	"https://de.wikipedia.org/wiki/Staffellauf"	"estafeta"		"Cursa de relleus"	"https://ca.wikipedia.org/wiki/Cursa_de_relleus"	"štafeta"	"https://cs.wikipedia.org/wiki/Štafeta"	
"Q212989"	"https://wikidata.org/wiki/Q212989"	"Swimsuit"	""	""	"https://wikidata.org/wiki/Q7223116"	"Bainujantzi"	"https://eu.wikipedia.org/wiki/Bainujantzi"	"traje de baño"	"https://es.wikipedia.org/wiki/Traje_de_baño"	"swimsuit"	"https://en.wikipedia.org/wiki/Swimsuit"	"maillot de bain"	"https://fr.wikipedia.org/wiki/Maillot_de_bain"	"costume da bagno"	"https://it.wikipedia.org/wiki/Costume_da_bagno"	"Badebekleidung"	"https://de.wikipedia.org/wiki/Badebekleidung"	"traje de banho"	"https://pt.wikipedia.org/wiki/Traje_de_banho"	"banyador"	"https://ca.wikipedia.org/wiki/Banyador"	"plavky"	"https://cs.wikipedia.org/wiki/Plavky"	
"Q499574"	"https://wikidata.org/wiki/Q499574"	"Tendinitis"	"https://wikidata.org/wiki/Q112193867
https://wikidata.org/wiki/Q112965645"	""	"https://wikidata.org/wiki/Q1682583
https://wikidata.org/wiki/Q1433212
https://wikidata.org/wiki/Q112193769"	"tendinitis"	"https://eu.wikipedia.org/wiki/Tendinitis"	"tendinitis"	"https://es.wikipedia.org/wiki/Tendinitis"	"tendinitis"	"https://en.wikipedia.org/wiki/Tendinitis"	"tendinite"	"https://fr.wikipedia.org/wiki/Tendinopathie"	"tendinite"	"https://it.wikipedia.org/wiki/Tendinite"	"Tendinitis"	"https://de.wikipedia.org/wiki/Tendinitis"	"tendinite"	"https://pt.wikipedia.org/wiki/Tendinite"	"tendinitis"	"https://ca.wikipedia.org/wiki/Tendinitis"	"tendinitida"		
"Q5868957"	"https://wikidata.org/wiki/Q5868957"	"History_of_swimming"	"https://wikidata.org/wiki/Q17524420"	""	""					"history of swimming"	"https://en.wikipedia.org/wiki/History_of_swimming"					"Geschichte des Schwimmsportes"								
"Q747392"	"https://wikidata.org/wiki/Q747392"	"Hero_and_Leander"	"https://wikidata.org/wiki/Q28061934"	""	""			"Hero y Leandro"	"https://es.wikipedia.org/wiki/Hero_y_Leandro"	"Hero and Leander"	"https://en.wikipedia.org/wiki/Hero_and_Leander"	"Héro et Léandre"	"https://fr.wikipedia.org/wiki/Héro_et_Léandre"	"Ero e Leandro"	"https://it.wikipedia.org/wiki/Ero_e_Leandro"	"Hero und Leander"	"https://de.wikipedia.org/wiki/Hero_und_Leander"	"Hero e Leandro"	"https://pt.wikipedia.org/wiki/Hero_e_Leandro"	"Hero"	"https://ca.wikipedia.org/wiki/Hero_i_Leandre"	"Héro a Leandros"	"https://cs.wikipedia.org/wiki/Héro_a_Leandros"	
"Q559929"	"https://wikidata.org/wiki/Q559929"	"Bernard_Picart"	"https://wikidata.org/wiki/Q5"	""	""			"Bernard Picart"	"https://es.wikipedia.org/wiki/Bernard_Picart"	"Bernard Picart"	"https://en.wikipedia.org/wiki/Bernard_Picart"	"Bernard Picart"	"https://fr.wikipedia.org/wiki/Bernard_Picart"	"Bernard Picart"	"https://it.wikipedia.org/wiki/Bernard_Picart"	"Bernard Picart"	"https://de.wikipedia.org/wiki/Bernard_Picart"	"Bernard Picart"	"https://pt.wikipedia.org/wiki/Bernard_Picart"	"Bernard Picart"		"Bernard Picart"		
"Q11759"	"https://wikidata.org/wiki/Q11759"	"Stone_Age"	"https://wikidata.org/wiki/Q15401699
https://wikidata.org/wiki/Q200325
https://wikidata.org/wiki/Q26907166"	"https://wikidata.org/wiki/Q25445
https://wikidata.org/wiki/Q11756"	""	"Harri Aroa"	"https://eu.wikipedia.org/wiki/Harri_Aroa"	"Edad de Piedra"	"https://es.wikipedia.org/wiki/Edad_de_Piedra"	"Stone Age"	"https://en.wikipedia.org/wiki/Stone_Age"	"âge de la pierre"	"https://fr.wikipedia.org/wiki/Âge_de_la_pierre"	"età della pietra"	"https://it.wikipedia.org/wiki/Età_della_pietra"	"Steinzeit"	"https://de.wikipedia.org/wiki/Steinzeit"	"Idade da Pedra"	"https://pt.wikipedia.org/wiki/Idade_da_Pedra"	"edat de pedra"	"https://ca.wikipedia.org/wiki/Edat_de_pedra"	"doba kamenná"	"https://cs.wikipedia.org/wiki/Doba_kamenná"	
"Q8275"	"https://wikidata.org/wiki/Q8275"	"Iliad"	"https://wikidata.org/wiki/Q7725634
https://wikidata.org/wiki/Q37484
https://wikidata.org/wiki/Q7099402"	"https://wikidata.org/wiki/Q114708303"	""	"Iliada"	"https://eu.wikipedia.org/wiki/Iliada"	"Ilíada"	"https://es.wikipedia.org/wiki/Ilíada"	"Iliad"	"https://en.wikipedia.org/wiki/Iliad"	"Iliade"	"https://fr.wikipedia.org/wiki/Iliade"	"Iliade"	"https://it.wikipedia.org/wiki/Iliade"	"Ilias"	"https://de.wikipedia.org/wiki/Ilias"	"Ilíada"	"https://pt.wikipedia.org/wiki/Ilíada"	"Ilíada"	"https://ca.wikipedia.org/wiki/Ilíada"	"Ilias"	"https://cs.wikipedia.org/wiki/Ilias"	
