"wikidata"	"wikidatalink"	"source_page"	"instance_of"	"part_of"	"subclass_of"	"eu"	"eu_wikipedia"	"es"	"es_wikipedia"	"en"	"en_wikipedia"	"fr"	"fr_wikipedia"	"it"	"it_wikipedia"	"de"	"de_wikipedia"
"Q2736"	"https://wikidata.org/wiki/Q2736"	"Association_football"	""	""	""													
"Q8524"	"https://wikidata.org/wiki/Q8524"	"Football pitch"	""	""	""													
"Q28454519"	"https://wikidata.org/wiki/Q28454519"	"Scoring in association football"	""	""	"https://wikidata.org/wiki/Q18530"			"gol"		"goal"	"https://en.wikipedia.org/wiki/Scoring_in_association_football"	"goal"		"gol"		"goal"		
"Q506630"	"https://wikidata.org/wiki/Q506630"	"Laws of the Game (association football)"	"https://wikidata.org/wiki/Q1438414"	""	"https://wikidata.org/wiki/Q766366"	"Futbol arauak"	"https://eu.wikipedia.org/wiki/Futbol_arauak"	"Leyes del Juego de football"	"https://es.wikipedia.org/wiki/Reglas_del_fútbol"	"Laws of the Game"	"https://en.wikipedia.org/wiki/Laws_of_the_Game_(association_football)"	"lois du jeu"	"https://fr.wikipedia.org/wiki/Lois_du_jeu"	"regole del gioco del calcio"	"https://it.wikipedia.org/wiki/Regole_del_gioco_del_calcio"	"Fußballregeln"	"https://de.wikipedia.org/wiki/Fußballregeln"	
"Q503218"	"https://wikidata.org/wiki/Q503218"	"International Football Association Board"	"https://wikidata.org/wiki/Q4438121"	""	""			"International Football Association Board"	"https://es.wikipedia.org/wiki/International_Football_Association_Board"	"International Football Association Board"	"https://en.wikipedia.org/wiki/International_Football_Association_Board"	"Conseil de l'association internationale de football"	"https://fr.wikipedia.org/wiki/International_Football_Association_Board"	"International Football Association Board"	"https://it.wikipedia.org/wiki/International_Football_Association_Board"	"International Football Association Board"	"https://de.wikipedia.org/wiki/International_Football_Association_Board"	
"Q12252328"	"https://wikidata.org/wiki/Q12252328"	"Ball (association football)"	""	""	""													
"Q843905"	"https://wikidata.org/wiki/Q843905"	"Circumference"	""	""	"https://wikidata.org/wiki/Q126017
https://wikidata.org/wiki/Q670036
https://wikidata.org/wiki/Q28474"	"zirkunferentzia"	"https://eu.wikipedia.org/wiki/Zirkunferentzia"	"circunferencia"	"https://es.wikipedia.org/wiki/Circunferencia"	"circumference"	"https://en.wikipedia.org/wiki/Circumference"	"circonférence"	"https://fr.wikipedia.org/wiki/Circonférence"	"circonferenza"		"Kreisumfang"	"https://de.wikipedia.org/wiki/Kreisumfang"	
"Q201330"	"https://wikidata.org/wiki/Q201330"	"Goalkeeper (association football)"	""	""	""													
"Q845769"	"https://wikidata.org/wiki/Q845769"	"Penalty area"	""	""	"https://wikidata.org/wiki/Q219858"					"penalty area"	"https://en.wikipedia.org/wiki/Penalty_area"			"Area di rigore"	"https://it.wikipedia.org/wiki/Area_di_rigore"	"Strafraum"	"https://de.wikipedia.org/wiki/Strafraum"	
"Q18531"	"https://wikidata.org/wiki/Q18531"	"Offside (association football)"	"https://wikidata.org/wiki/Q1151067
https://wikidata.org/wiki/Q77664398"	"https://wikidata.org/wiki/Q506630"	"https://wikidata.org/wiki/Q4567
https://wikidata.org/wiki/Q1190554"	"Jokoz kanpo (futbola)"	"https://eu.wikipedia.org/wiki/Jokoz_kanpo_(futbola)"	"Fuera de juego"	"https://es.wikipedia.org/wiki/Fuera_de_juego"	"offside"	"https://en.wikipedia.org/wiki/Offside_(association_football)"	"hors-jeu"	"https://fr.wikipedia.org/wiki/Loi_11_du_football"	"fuorigioco"	"https://it.wikipedia.org/wiki/Fuorigioco_(calcio)"	"Abseitsregel"		
"Q265777"	"https://wikidata.org/wiki/Q265777"	"Fouls and misconduct (association football)"	"https://wikidata.org/wiki/Q1151067"	"https://wikidata.org/wiki/Q506630"	"https://wikidata.org/wiki/Q15839293"	"Falta (futbola)"	"https://eu.wikipedia.org/wiki/Falta_(futbola)"	"Falta"	"https://es.wikipedia.org/wiki/Falta_(fútbol)"	"foul"	"https://en.wikipedia.org/wiki/Fouls_and_misconduct_(association_football)"	"Loi 12 du football"	"https://fr.wikipedia.org/wiki/Loi_12_du_football"	"fallo"	"https://it.wikipedia.org/wiki/Falli_e_scorrettezze_nel_gioco_del_calcio"	"Foul"	"https://de.wikipedia.org/wiki/Foul"	
