8	L14
9	L15
11 L17
11	L17
12	L18
15	L21
16	L22
17	L23
18	L24
19	L25
20	L6
22	L28
27	L33
29	L35
30	L36
32	L38
33	L39
34	L40
35	L41
36	L42
37	L43
39	L45
40	L46
41	L47
43	L49
44	L50
45	L51
46	L52
47	L53
48	L54
49	L55
50	L56
51	L57
52	L58
54	L60
56	L62
57	L63
60	L66
61	L67
62	L68
64	L70
68	L74
69	L75
70	L76
72	L78
73	L79
74	L80
75	L81
79	L85
80	L86
81	L87
82	L88
83	L89
86	L92
87	L93
88	L94
89	L95
90	L96
91	L97
92	L98
94	L100
98	L104
99	L105
101	L107
102	L108
103	L109
104	L110
105	L111
106	L112
107	L113
108	L114
109	L115
110	L116
111	L117
112	L118
113	L119
115	L121
116	L122
117	L123
118	L124
124	L130
128	L134
129	L135
130	L136
131	L137
132	L138
134	L140
135	L141
136	L142
137	L143
138	L144
140	L146
141	L147
143	L149
144	L150
145	L151
148	L154
149	L155
151	L157
152	L158
153	L159
154	L160
155	L161
157	L163
158	L164
159	L165
161	L167
162	L168
163	L169
164	L170
165	L171
166	L172
167	L173
168	L174
169	L175
170	L176
171	L177
172	L178
173	L179
175	L181
176	L182
177	L183
178	L184
180	L186
181	L187
185	L191
187	L193
188	L194
189	L195
190	L196
191	L197
192	L198
193	L199
195	L201
199	L205
201	L207
203	L209
204	L210
205	L211
206	L212
209	L215
211	L217
212	L218
215	L221
218	L224
219	L225
221	L227
222	L228
223	L229
224	L230
225	L231
227	L233
228	L234
229	L235
231	L237
232	L238
233	L239
234	L240
236	L242
237	L243
238	L244
239	L245
240	L246
241	L247
242	L248
243	L249
244	L250
245	L251
248	L254
249	L255
250	L256
251	L257
252	L258
256	L262
257	L263
258	L264
261	L267
262	L268
263	L269
264	L270
265	L271
266	L272
267	L273
269	L275
270	L276
271	L277
272	L278
273	L279
275	L281
276	L282
278	L284
279	L285
280	L286
282	L288
283	L289
284	L290
285	L291
287	L293
288	L294
291	L297
292	L298
293	L299
295	L301
299	L305
300	L306
303	L309
304	L310
305	L311
306	L312
307	L313
308	L314
309	L315
310	L316
313	L319
314	L320
315	L321
316	L322
317	L323
318	L324
319	L325
320	L326
321	L327
322	L328
323	L329
324	L330
325	L331
326	L332
327	L333
329	L335
330	L336
331	L337
332	L338
333	L339
334	L340
335	L341
336	L342
337	L343
338	L344
339	L345
340	L346
341	L347
342	L348
345	L351
346	L352
347	L353
348	L354
349	L355
350	L356
351	L357
352	L358
353	L359
354	L360
355	L361
356	L362
357	L363
358	L364
363	L369
365	L371
366	L372
367	L373
368	L374
369	L375
370	L376
371	L377
372	L378
373	L379
374	L380
375	L381
376	L382
377	L383
379	L385
380	L386
381	L387
382	L388
383	L389
384	L390
385	L391
386	L392
388	L394
389	L395
391	L397
393	L399
394	L400
395	L401
396	L402
397	L403
398	L404
399	L405
400	L406
401	L407
402	L408
403	L409
404	L410
408	L414
409	L415
411	L417
412	L418
414	L420
417	L423
418	L424
419	L425
421	L427
422	L428
424	L430
426	L432
428	L434
429	L435
430	L436
432	L438
433	L439
434	L440
435	L441
437	L443
438	L444
439	L445
440	L446
441	L447
442	L448
443	L449
444	L450
446	L452
447	L453
448	L454
449	L455
450	L456
451	L457
452	L458
453	L459
455	L461
456	L462
457	L463
459	L465
460	L466
461	L467
464	L470
465	L471
467	L473
468	L474
469	L475
470	L476
472	L478
474	L480
475	L481
476	L482
478	L484
480	L486
482	L488
483	L489
484	L490
485	L491
486	L492
487	L493
490	L496
491	L497
492	L498
494	L500
495	L501
496	L502
499	L505
500	L506
501	L507
503	L509
504	L510
505	L511
506	L512
507	L513
508	L514
509	L515
512	L518
514	L520
516	L522
517	L523
518	L524
520	L526
521	L527
522	L528
523	L529
524	L530
526	L532
527	L533
528	L534
529	L535
530	L536
533	L539
535	L541
536	L542
537	L543
538	L544
539	L545
540	L546
541	L547
542	L548
543	L549
544	L550
546	L552
547	L553
550	L556
551	L557
552	L558
554	L560
555	L561
556	L562
557	L563
558	L564
559	L565
560	L566
561	L567
562	L568
563	L569
564	L570
565	L571
566	L572
567	L573
568	L574
569	L575
571	L577
572	L578
573	L579
574	L580
575	L581
576	L582
577	L583
578	L584
579	L585
580	L586
581	L587
582	L588
583	L589
584	L590
585	L591
586	L592
587	L593
588	L594
590	L596
591	L597
592	L598
593	L599
595	L601
596	L602
597	L603
598	L604
599	L605
600	L606
601	L607
602	L608
603	L609
604	L610
605	L611
606	L612
607	L613
609	L615
610	L616
611	L617
612	L618
613	L619
614	L620
615	L621
616	L622
617	L623
618	L624
619	L625
620	L626
621	L627
622	L628
623	L629
624	L630
626	L632
627	L633
628	L634
629	L635
630	L636
631	L637
632	L638
633	L639
634	L640
635	L641
636	L642
638	L644
639	L645
640	L646
641	L647
642	L648
644	L650
646	L652
647	L653
648	L654
649	L655
650	L656
651	L657
652	L658
653	L659
654	L660
655	L661
656	L662
657	L663
658	L664
659	L665
660	L666
661	L667
662	L668
663	L669
664	L670
665	L671
666	L672
667	L673
668	L674
669	L675
672	L678
673	L679
674	L680
675	L681
676	L682
677	L683
678	L684
679	L685
680	L686
684	L690
685	L691
686	L692
687	L693
689	L695
690	L696
692	L698
693	L699
696	L702
697	L703
698	L704
699	L705
700	L706
701	L707
702	L708
703	L709
704	L710
705	L711
706	L712
708	L714
709	L715
710	L716
712	L718
713	L719
714	L720
715	L721
716	L722
717	L723
718	L724
719	L725
720	L726
721	L727
722	L728
723	L729
724	L730
725	L731
726	L732
727	L733
729	L735
730	L736
733	L739
734	L740
735	L741
736	L742
737	L743
739	L745
740	L746
743	L749
744	L750
745	L751
747	L753
748	L754
749	L755
750	L756
754	L760
756	L762
757	L763
758	L764
760	L766
761	L767
762	L768
763	L769
764	L770
765	L771
767	L773
770	L776
771	L777
772	L778
773	L779
774	L780
775	L781
776	L782
778	L784
781	L787
783	L789
784	L790
786	L792
789	L795
790	L796
791	L797
792	L798
793	L799
794	L800
795	L801
796	L802
797	L803
798	L804
799	L805
800	L806
801	L807
802	L808
804	L810
805	L811
806	L812
808	L814
809	L815
814	L820
815	L821
816	L822
818	L824
822	L828
823	L829
824	L830
825	L831
828	L834
831	L837
832	L838
833	L839
834	L840
835	L841
836	L842
837	L843
840	L846
841	L847
842	L848
843	L849
845	L851
846	L852
847	L853
848	L854
850	L856
851	L857
852	L858
853	L859
854	L860
855	L861
857	L863
858	L864
859	L865
860	L866
861	L867
862	L868
863	L869
864	L870
865	L871
866	L872
867	L873
868	L874
871	L877
873	L879
874	L880
876	L882
877	L883
878	L884
879	L885
880	L886
884	L890
885	L891
886	L892
888	L894
889	L895
890	L896
891	L897
892	L898
893	L899
894	L900
895	L901
896	L902
897	L903
898	L904
899	L905
901	L907
902	L908
905	L911
907	L913
908	L914
909	L915
910	L916
911	L917
913	L919
914	L920
915	L921
917	L923
918	L924
919	L925
921	L927
922	L928
924	L930
925	L931
926	L932
928	L934
929	L935
932	L938
933	L939
934	L940
935	L941
936	L942
938	L944
939	L945
941	L947
942	L948
943	L949
944	L950
945	L951
946	L952
947	L953
948	L954
949	L955
950	L956
951	L957
952	L958
953	L959
954	L960
955	L961
956	L962
957	L963
958	L964
959	L965
960	L966
961	L967
962	L968
963	L969
964	L970
965	L971
966	L972
967	L973
968	L974
969	L975
970	L976
971	L977
972	L978
973	L979
975	L981
976	L982
977	L983
980	L986
981	L987
982	L988
983	L989
984	L990
985	L991
987	L993
988	L994
989	L995
990	L996
991	L997
992	L998
994	L1000
995	L1001
996	L1002
998	L1004
999	L1005
1000	L1006
1002	L1008
1003	L1009
1006	L1012
1007	L1013
1008	L1014
1009	L1015
1010	L1016
1012	L1018
1014	L1020
1015	L1021
1017	L1023
1019	L1025
1020	L1026
1021	L1027
1022	L1028
1024	L1030
1025	L1031
1026	L1032
1027	L1033
1029	L1035
1030	L1036
1031	L1037
1033	L1039
1035	L1041
1037	L1043
1038	L1044
1039	L1045
1040	L1046
1042	L1048
1043	L1049
1044	L1050
1045	L1051
1046	L1052
1047	L1053
1048	L1054
1050	L1056
1052	L1058
1053	L1059
1054	L1060
1055	L1061
1056	L1062
1057	L1063
1058	L1064
1059	L1065
1061	L1067
1064	L1070
1065	L1071
1066	L1072
1067	L1073
1069	L1075
1072	L1078
1074	L1080
1075	L1081
1076	L1082
1077	L1083
1078	L1084
1079	L1085
1080	L1086
1081	L1087
1082	L1088
1083	L1089
1084	L1090
1087	L1093
1088	L1094
1089	L1095
1090	L1096
1091	L1097
1093	L1099
1095	L1101
1097	L1103
1099	L1105
1100	L1106
1101	L1107
1103	L1109
1104	L1110
1108	L1114
1109	L1115
1110	L1116
1111	L1117
1112	L1118
1113	L1119
1114	L1120
1115	L1121
1116	L1122
1117	L1123
1118	L1124
1120	L1126
1121	L1127
1122	L1128
1126	L1132
1128	L1134
1131	L1137
1132	L1138
1133	L1139
1134	L1140
1136	L1142
1137	L1143
1138	L1144
1139	L1145
1140	L1146
1142	L1148
1144	L1150
1145	L1151
1146	L1152
1148	L1154
1149	L1155
1151	L1157
1153	L1159
1154	L1160
1155	L1161
1156	L1162
1157	L1163
1158	L1164
1159	L1165
1160	L1166
1162	L1168
1163	L1169
1164	L1170
1166	L1172
1167	L1173
1170	L1176
1171	L1177
1172	L1178
1174	L1180
1175	L1181
1176	L1182
1177	L1183
1178	L1184
1179	L1185
1180	L1186
1181	L1187
1182	L1188
1183	L1189
1184	L1190
1185	L1191
1186	L1192
1187	L1193
1188	L1194
1189	L1195
1190	L1196
1191	L1197
1192	L1198
1193	L1199
1194	L1200
1195	L1201
1196	L1202
1197	L1203
1198	L1204
1200	L1206
1201	L1207
1202	L1208
1203	L1209
1204	L1210
1205	L1211
1206	L1212
1207	L1213
1208	L1214
1209	L1215
1210	L1216
1211	L1217
1212	L1218
1213	L1219
1214	L1220
1215	L1221
1217	L1223
1219	L1225
1220	L1226
1221	L1227
1224	L1230
1227	L1233
1228	L1234
1230	L1236
1231	L1237
1232	L1238
1233	L1239
1234	L1240
1237	L1243
1238	L1244
1239	L1245
1240	L1246
1241	L1247
1242	L1248
1243	L1249
1244	L1250
1246	L1252
1247	L1253
1248	L1254
1249	L1255
1251	L1257
1252	L1258
1255	L1261
1256	L1262
1260	L1266
1261	L1267
1262	L1268
1263	L1269
1265	L1271
1266	L1272
1267	L1273
1268	L1274
1269	L1275
1270	L1276
1271	L1277
1272	L1278
1274	L1280
1275	L1281
1276	L1282
1277	L1283
1278	L1284
1280	L1286
1281	L1287
1282	L1288
1283	L1289
1284	L1290
1285	L1291
1286	L1292
1287	L1293
1289	L1295
1290	L1296
1291	L1297
1293	L1299
1294	L1300
1295	L1301
1299	L1305
1301	L1307
1302	L1308
1303	L1309
1304	L1310
1305	L1311
1306	L1312
1307	L1313
1309	L1315
1311	L1317
1312	L1318
1313	L1319
1314	L1320
1315	L1321
1316	L1322
1319	L1325
1320	L1326
1321	L1327
1322	L1328
1324	L1330
1325	L1331
1326	L1332
1327	L1333
1328	L1334
1329	L1335
1330	L1336
1331	L1337
1332	L1338
1333	L1339
1334	L1340
1335	L1341
1336	L1342
1337	L1343
1338	L1344
1339	L1345
1340	L1346
1341	L1347
1342	L1348
1343	L1349
1344	L1350
1345	L1351
1346	L1352
1348	L1354
1349	L1355
1350	L1356
1351	L1357
1352	L1358
1353	L1359
1355	L1361
1356	L1362
1357	L1363
1358	L1364
1359	L1365
1360	L1366
1361	L1367
1362	L1368
1363	L1369
1364	L1370
1365	L1371
1366	L1372
1367	L1373
1368	L1374
1369	L1375
1370	L1376
1372	L1378
1374	L1380
1375	L1381
1376	L1382
1377	L1383
1378	L1384
1379	L1385
1381	L1387
1382	L1388
1383	L1389
1384	L1390
1385	L1391
1386	L1392
1387	L1393
1388	L1394
1389	L1395
1390	L1396
1391	L1397
1393	L1399
1394	L1400
1395	L1401
1396	L1402
1397	L1403
1398	L1404
1399	L1405
1400	L1406
1401	L1407
1402	L1408
1403	L1409
1404	L1410
1405	L1411
1406	L1412
1407	L1413
1408	L1414
1409	L1415
1410	L1416
1411	L1417
1412	L1418
1413	L1419
1415	L1421
1416	L1422
1417	L1423
1418	L1424
1421	L1427
1422	L1428
1423	L1429
1424	L1430
1427	L1433
1428	L1434
1429	L1435
1431	L1437
1433	L1439
1434	L1440
1435	L1441
1436	L1442
1437	L1443
1438	L1444
1439	L1445
1440	L1446
1441	L1447
1442	L1448
1443	L1449
1444	L1450
1445	L1451
1447	L1453
1448	L1454
1450	L1456
1451	L1457
1452	L1458
1453	L1459
1454	L1460
1455	L1461
1456	L1462
1457	L1463
1459	L1465
1460	L1466
1461	L1467
1462	L1468
1463	L1469
1464	L1470
1465	L1471
1466	L1472
1468	L1474
1471	L1477
1472	L1478
1474	L1480
1475	L1481
1477	L1483
1478	L1484
1479	L1485
1481	L1487
1482	L1488
1483	L1489
1484	L1490
1485	L1491
1487	L1493
1488	L1494
1489	L1495
1490	L1496
1491	L1497
1492	L1498
1493	L1499
1495	L1501
1496	L1502
1497	L1503
1498	L1504
1499	L1505
1501	L1507
1502	L1508
1503	L1509
1504	L1510
1505	L1511
1506	L1512
1507	L1513
1508	L1514
1510	L1516
1511	L1517
1512	L1518
1513	L1519
1514	L1520
1515	L1521
1516	L1522
1517	L1523
1518	L1524
1519	L1525
1520	L1526
1521	L1527
1522	L1528
1524	L1530
1525	L1531
1526	L1532
1528	L1534
1529	L1535
1533	L1539
1534	L1540
1535	L1541
1536	L1542
1537	L1543
1538	L1544
1539	L1545
1542	L1548
1543	L1549
1544	L1550
1547	L1553
1548	L1554
1550	L1556
1551	L1557
1552	L1558
1553	L1559
1554	L1560
1556	L1562
1557	L1563
1559	L1565
1560	L1566
1562	L1568
1563	L1569
1564	L1570
1565	L1571
1566	L1572
1567	L1573
1568	L1574
1569	L1575
1570	L1576
1571	L1577
1572	L1578
1573	L1579
1574	L1580
1575	L1581
1576	L1582
1577	L1583
1578	L1584
1579	L1585
1580	L1586
1582	L1588
1583	L1589
1584	L1590
1585	L1591
1586	L1592
1587	L1593
1588	L1594
1590	L1596
1591	L1597
1592	L1598
1593	L1599
1596	L1602
1597	L1603
1601	L1607
1602	L1608
1604	L1610
1608	L1614
1609	L1615
1610	L1616
1612	L1618
1613	L1619
1614	L1620
1616	L1622
1620	L1626
1621	L1627
1622	L1628
1623	L1629
1624	L1630
1625	L1631
1626	L1632
1628	L1634
1629	L1635
1630	L1636
1632	L1638
1633	L1639
1634	L1640
1635	L1641
1636	L1642
1637	L1643
1638	L1644
1640	L1646
1641	L1647
1642	L1648
1643	L1649
1644	L1650
1645	L1651
1646	L1652
1647	L1653
1648	L1654
1650	L1656
1651	L1657
1652	L1658
1653	L1659
1655	L1661
1656	L1662
1659	L1665
1660	L1666
1661	L1667
1662	L1668
1666	L1672
1667	L1673
1668	L1674
1669	L1675
1671	L1677
1672	L1678
1673	L1679
1674	L1680
1676	L1682
1677	L1683
1678	L1684
1679	L1685
1680	L1686
1681	L1687
1682	L1688
1683	L1689
1684	L1690
1686	L1692
1688	L1694
1689	L1695
1690	L1696
1691	L1697
1693	L1699
1694	L1700
1695	L1701
1696	L1702
1698	L1704
1699	L1705
1700	L1706
1701	L1707
1702	L1708
1703	L1709
1704	L1710
1706	L1712
1707	L1713
1708	L1714
1709	L1715
1710	L1716
1711	L1717
1712	L1718
1713	L1719
1715	L1721
1716	L1722
1717	L1723
1719	L1725
1720	L1726
1722	L1728
1723	L1729
1724	L1730
1729	L1735
1730	L1736
1731	L1737
1732	L1738
1733	L1739
1734	L1740
1735	L1741
1736	L1742
1737	L1743
1738	L1744
1739	L1745
1741	L1747
1744	L1750
1745	L1751
1746	L1752
1747	L1753
1748	L1754
1749	L1755
1750	L1756
1751	L1757
1752	L1758
1753	L1759
1755	L1761
1756	L1762
1758	L1764
1759	L1765
1764	L1770
1765	L1771
1766	L1772
1769	L1775
1770	L1776
1771	L1777
1774	L1780
1776	L1782
1777	L1783
1779	L1785
1780	L1786
1782	L1788
1783	L1789
1784	L1790
