1	Q13417
10	Q13408
100	Q13319
101	Q13318
102	Q13317
103	Q13316
104	Q13315
105	Q13314
106	Q13313
107	Q13312
108	Q13311
109	Q13310
11	Q13407
110	Q13309
111	Q13308
112	Q13307
113	Q13306
114	Q13305
115	Q13304
116	Q13303
117	Q13302
118	Q13301
119	Q13300
12	Q13406
120	Q13299
121	Q13298
122	Q13297
123	Q13296
124	Q13295
125	Q13294
126	Q13293
128	Q13292
129	Q13291
13	Q13405
130	Q13290
131	Q13289
132	Q13288
133	Q13287
134	Q13286
135	Q13285
136	Q13284
137	Q13283
138	Q13282
139	Q13281
14	Q13404
140	Q13280
141	Q13279
142	Q13278
143	Q13277
144	Q13276
146	Q13275
148	Q13274
149	Q13273
15	Q13403
150	Q13272
151	Q13271
152	Q13270
8	Q13410
80	Q13339
81	Q13338
82	Q13337
83	Q13336
84	Q13335
85	Q13334
86	Q13333
87	Q13332
88	Q13331
89	Q13330
9	Q13409
90	Q13329
91	Q13328
92	Q13327
93	Q13326
94	Q13325
95	Q13324
96	Q13323
97	Q13322
98	Q13321
99	Q13320
153	Q13269
154	Q13268
155	Q13267
156	Q13266
157	Q13265
158	Q13264
159	Q13263
16	Q13402
160	Q13262
161	Q13261
162	Q13260
163	Q13259
164	Q13258
165	Q13257
166	Q13256
167	Q13255
168	Q13254
169	Q13253
17	Q13401
170	Q13252
171	Q13251
173	Q13250
174	Q13249
175	Q13248
176	Q13247
177	Q13246
178	Q13245
179	Q13244
18	Q13400
180	Q13243
181	Q13242
182	Q13241
183	Q13240
184	Q13239
19	Q13399
2	Q13416
20	Q13398
21	Q13397
22	Q13396
23	Q13395
24	Q13394
25	Q13393
26	Q13392
27	Q13391
28	Q13390
29	Q13389
3	Q13415
30	Q13388
31	Q13387
32	Q13386
33	Q13385
34	Q13384
35	Q13383
36	Q13382
37	Q13381
38	Q13380
39	Q13379
4	Q13414
40	Q13378
41	Q13377
42	Q13376
43	Q13375
44	Q13374
45	Q13373
46	Q13372
47	Q13371
48	Q13370
49	Q13369
5	Q13413
50	Q13368
52	Q13367
53	Q13366
54	Q13365
55	Q13364
56	Q13363
57	Q13362
58	Q13361
59	Q13360
6	Q13412
60	Q13359
61	Q13358
62	Q13357
63	Q13356
64	Q13355
65	Q13354
66	Q13353
67	Q13352
68	Q13351
69	Q13350
7	Q13411
70	Q13349
71	Q13348
72	Q13347
73	Q13346
74	Q13345
75	Q13344
76	Q13343
77	Q13342
78	Q13341
79	Q13340
